GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC04_EST_VC21,HC04_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC04_EST_VC25,HC04_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28
0400000US16,16,Idaho,113794,2269,89041,1302,892,466,17177,1798,96357,2345,76750,1764,752,466,13260,1364,91.0,1.5,91.6,1.5,88.6,12.8,90.7,3.6,9.0,1.5,8.4,1.5,11.4,12.8,9.3,3.6,17437,2148,12291,1745,140,175,3917,1239,57114,2286,44710,1327,603,440,9229,1494,1.8,1.3,1.3,1.4,N,N,N,N,56680,2451,44331,1215,289,228,7948,1866,2.5,1.3,2.7,1.6,N,N,N,N,2.3,1.0,2.1,1.3,N,N,3.2,2.5,106814,2444,83392,1480,797,461,16258,1717,64.9,2.6,67.8,2.6,N,N,50.6,8.4,8.9,1.8,8.0,1.9,N,N,10.9,6.1,21.3,2.7,19.0,2.6,N,N,33.4,9.5,5.0,1.1,5.1,1.1,N,N,5.1,3.8,91103,2734,71124,1529,687,337,14067,1956,6.1,1.6,5.1,1.5,N,N,9.1,4.4,46.3,3.0,46.8,2.8,N,N,49.5,11.0
0400000US17,17,Illinois,893224,4838,492142,2244,162109,3361,182479,2197,801536,6453,450869,3457,139550,3794,156310,2995,87.0,0.5,84.2,0.8,91.5,1.2,91.2,1.1,13.0,0.5,15.8,0.8,8.5,1.2,8.8,1.1,91688,4773,41273,3184,22559,2493,26169,2850,460244,3397,254132,1725,82041,1998,95603,1435,0.6,0.2,0.4,0.2,0.4,0.3,1.2,0.5,432980,3325,238010,1681,80068,2344,86876,1513,1.0,0.2,0.9,0.3,1.0,0.5,1.6,0.6,1.9,0.4,1.2,0.4,3.3,1.1,2.6,0.9,827289,5132,449613,3042,151829,3500,175756,2201,62.3,0.9,73.1,1.2,26.1,2.1,63.8,2.1,7.6,0.5,6.9,0.5,9.0,1.3,9.0,1.3,27.8,0.8,17.4,1.0,62.5,2.3,25.7,1.8,2.4,0.3,2.7,0.4,2.4,0.7,1.5,0.5,717636,6672,394264,4395,133663,3563,145077,3466,4.2,0.3,3.0,0.4,7.6,1.1,5.5,1.0,38.7,0.8,41.1,1.2,34.7,2.2,38.9,1.8
0400000US18,18,Indiana,462455,4839,350650,2597,49543,2361,39192,2380,405105,5442,308823,3250,40704,2501,34452,2320,88.0,0.8,86.8,1.0,93.5,2.0,91.1,2.2,12.0,0.8,13.2,1.0,6.5,2.0,8.9,2.2,57350,3567,41827,2967,8839,1382,4740,997,236548,3764,179213,1927,24885,1606,20762,2052,0.8,0.3,0.8,0.3,N,N,0.9,1.1,225907,3312,171437,1934,24658,1408,18430,1366,0.9,0.3,0.9,0.3,N,N,2.7,1.9,3.0,0.5,1.9,0.5,8.0,3.4,6.8,3.0,414098,5108,313299,3385,45060,2261,36738,2380,63.4,1.1,67.7,1.4,36.4,4.5,63.0,5.0,7.7,0.6,8.4,0.7,4.2,1.5,8.1,2.8,25.1,1.1,20.1,1.2,56.5,4.5,26.7,4.5,3.7,0.5,3.9,0.5,2.9,1.4,2.3,1.6,370305,5764,280383,4278,39574,2333,32107,2673,4.7,0.5,4.6,0.6,6.9,1.8,4.6,1.7,41.6,1.1,42.1,1.3,39.7,3.9,43.4,5.6
0400000US19,19,Iowa,210664,2290,177318,2030,7139,1092,15526,1566,189039,2568,159799,2175,6295,1035,13333,1411,86.4,1.0,86.4,1.1,83.8,5.6,88.7,3.2,13.6,1.0,13.6,1.1,16.2,5.6,11.3,3.2,21625,1738,17519,1528,844,427,2193,608,106124,1959,89209,1432,3474,802,8263,1100,0.9,0.4,0.5,0.3,N,N,5.4,3.4,104540,2310,88109,1732,3665,758,7263,1209,1.4,0.5,1.3,0.6,N,N,4.3,3.5,1.4,0.6,1.1,0.5,N,N,4.7,3.9,181066,2720,152635,2141,5331,1067,13925,1429,65.9,1.6,68.4,1.7,39.7,11.0,62.4,7.1,7.8,0.9,7.6,0.9,10.7,8.0,8.7,4.1,20.4,1.3,18.1,1.4,44.5,11.4,25.1,6.7,5.9,1.0,6.0,1.1,5.1,5.7,3.8,3.0,168633,3047,143089,2851,5265,903,11647,1560,3.6,0.6,3.4,0.7,3.0,2.6,5.6,3.1,52.2,1.5,52.2,1.5,51.9,9.3,54.0,6.7
0400000US20,20,Kansas,207793,3860,146429,2290,13280,1228,31590,2035,183052,3674,131831,2462,10977,1257,25485,1885,90.2,1.2,89.3,1.5,93.8,3.8,93.6,2.2,9.8,1.2,10.7,1.5,6.2,3.8,6.4,2.2,24741,2478,14598,1987,2303,734,6105,1304,106414,2842,74829,1854,7122,1192,16237,1409,1.3,0.6,1.0,0.5,N,N,3.6,2.9,101379,2503,71600,1783,6158,874,15353,1438,3.1,0.9,1.7,0.6,N,N,8.1,4.2,2.6,0.8,2.3,0.8,N,N,5.0,3.5,189176,3806,132326,1955,12029,1180,30241,1982,63.2,1.8,67.4,2.1,33.9,8.5,59.1,5.2,9.2,1.3,8.2,1.3,15.0,7.0,10.6,3.6,22.1,1.5,18.4,1.7,44.1,7.8,26.9,3.6,5.5,0.9,5.9,1.0,7.0,4.8,3.3,1.9,169012,4550,119192,3133,10277,1201,25841,1954,3.9,0.8,2.9,0.8,6.8,4.5,6.8,2.8,47.9,1.8,47.9,2.2,42.1,7.1,49.7,5.1
0400000US21,21,Kentucky,289298,4287,237790,3019,28392,1904,10248,1688,248699,4211,203801,2940,24284,1961,8622,1511,86.9,1.1,86.0,1.3,92.0,3.0,89.5,5.4,13.1,1.1,14.0,1.3,8.0,3.0,10.5,5.4,40599,3085,33989,2735,4108,959,1626,744,149439,3083,122725,2382,15130,1554,4729,1112,0.8,0.4,0.9,0.4,N,N,N,N,139859,3357,115065,2714,13262,1152,5519,1127,2.0,0.6,2.2,0.7,N,N,N,N,3.4,0.7,3.5,0.8,3.9,2.4,N,N,261736,4030,217729,3157,22646,1726,9688,1675,61.1,1.7,65.0,1.6,28.8,5.4,57.4,10.4,7.4,0.8,7.4,0.8,7.8,3.3,5.6,3.4,28.1,1.5,23.9,1.3,61.3,5.3,32.6,10.9,3.5,0.8,3.7,0.8,2.0,1.4,4.4,3.7,229354,4838,187397,3956,23602,1924,9063,1644,5.8,0.8,5.7,0.9,8.3,2.9,4.0,3.4,42.8,1.5,43.7,1.8,33.8,4.4,47.7,8.6
0400000US22,22,Louisiana,314869,3891,167501,3041,119500,2729,15519,1883,264900,4308,140843,3063,99727,2984,13655,1813,83.4,1.3,78.3,1.5,90.8,1.7,80.1,5.6,16.6,1.3,21.7,1.5,9.2,1.7,19.9,5.6,49969,3489,26658,2593,19773,2208,1864,873,160442,3160,85455,2243,61089,2451,7541,1284,0.7,0.3,0.7,0.4,0.8,0.5,N,N,154427,3407,82046,2046,58411,2426,7978,1395,1.6,0.6,2.2,0.9,0.5,0.3,N,N,2.4,0.7,1.9,0.7,3.0,1.2,N,N,294207,3830,155841,3073,112228,2969,14683,1803,52.7,1.8,67.4,2.2,31.3,2.9,63.1,7.6,8.0,0.9,7.8,1.2,8.1,1.5,9.0,4.5,36.3,1.7,21.1,1.7,58.9,2.8,23.3,7.1,3.1,0.6,3.7,0.9,1.7,0.7,4.6,2.6,255299,4554,134431,3525,98343,3100,12574,1933,7.9,0.9,6.4,1.2,10.5,1.8,6.1,3.4,34.6,1.6,37.7,1.9,29.8,2.5,37.4,9.6
0400000US23,23,Maine,85514,1481,77199,1111,1631,593,2368,758,76261,2021,68643,1614,1516,568,2106,694,84.3,2.1,85.0,2.0,87.7,11.8,72.1,13.6,15.7,2.1,15.0,2.0,12.3,11.8,27.9,13.6,9253,1494,8556,1494,115,117,262,184,44421,1099,39818,734,919,439,1359,622,N,N,N,N,N,N,N,N,41093,1048,37381,733,712,313,1009,455,N,N,N,N,N,N,N,N,1.8,1.0,2.0,1.1,N,N,N,N,74007,1681,67585,1456,917,489,1833,699,64.2,2.7,65.1,2.8,N,N,48.9,23.3,10.9,1.9,11.2,2.0,N,N,7.5,10.4,21.1,2.5,19.8,2.4,N,N,43.6,22.1,3.9,1.2,3.9,1.3,N,N,0.0,5.3,69937,1846,62784,1567,1483,551,2234,757,4.8,1.3,5.1,1.5,N,N,N,N,47.8,2.7,48.2,3.0,35.0,15.2,69.9,14.7
0400000US24,24,Maryland,394552,3149,191820,1444,129530,2590,39299,1533,347053,4232,171694,2014,110982,3044,33391,1827,84.7,1.0,81.0,1.4,89.9,1.5,86.7,3.6,15.3,1.0,19.0,1.4,10.1,1.5,13.3,3.6,47499,3057,20126,1727,18548,2022,5908,1299,203421,2319,99151,661,66869,1920,20686,1097,0.8,0.4,0.8,0.5,0.4,0.3,1.8,1.9,191131,2307,92669,1362,62661,1653,18613,1340,0.8,0.3,0.7,0.5,1.0,0.6,2.4,1.7,2.0,0.5,0.8,0.4,4.2,1.3,2.6,2.1,363255,3194,176464,1739,118641,3282,36462,1573,61.4,1.6,72.5,1.8,41.2,3.2,64.9,5.2,8.2,1.0,8.0,1.1,8.1,1.9,8.7,2.8,28.1,1.5,16.3,1.5,49.0,3.1,25.8,4.8,2.3,0.5,3.2,0.9,1.6,0.7,0.6,0.6,317897,3911,154468,2535,103738,2799,31512,1606,4.9,0.6,3.6,0.7,6.6,1.4,4.5,2.2,39.0,1.3,43.1,1.9,36.1,2.7,38.5,4.7
0400000US25,25,Massachusetts,469323,2838,324516,2245,41119,1741,64936,1405,428810,4057,300052,3315,37523,1682,56781,1786,75.8,1.0,74.5,1.3,80.6,3.2,84.1,2.5,24.2,1.0,25.5,1.3,19.4,3.2,15.9,2.5,40513,3382,24464,2465,3596,1036,8155,1636,235403,2051,163890,1567,19763,1357,33241,875,0.4,0.2,0.2,0.1,N,N,1.1,0.9,233920,2299,160626,1323,21356,1516,31695,1253,0.5,0.2,0.3,0.2,N,N,1.0,0.8,0.9,0.3,0.2,0.1,1.6,1.5,3.7,1.2,387750,4402,265691,3592,34044,1785,58032,1585,62.2,1.5,71.5,1.7,28.2,4.1,36.8,3.5,7.5,0.8,6.9,1.0,10.8,3.4,9.8,2.5,28.2,1.4,19.8,1.4,59.0,4.8,51.5,3.7,2.2,0.6,1.8,0.7,2.0,1.5,1.9,1.1,387346,3734,265265,3156,34671,1840,53875,2089,3.4,0.5,2.3,0.5,4.7,1.7,7.4,2.0,44.1,1.3,44.6,1.5,38.8,4.2,46.6,3.1
0400000US26,26,Michigan,700929,3644,489162,1483,118654,2241,43133,2072,621537,4690,437931,3094,99706,2394,37963,1936,90.2,0.7,88.8,0.8,94.0,1.3,91.8,2.3,9.8,0.7,11.2,0.8,6.0,1.3,8.2,2.3,79392,3246,51231,2802,18948,2092,5170,1319,361262,2942,251923,833,61484,1615,22880,1450,0.7,0.2,0.6,0.2,0.7,0.4,2.0,1.5,339667,2482,237239,1112,57170,1549,20253,1259,1.1,0.3,1.0,0.3,0.7,0.4,2.2,1.3,2.1,0.4,1.2,0.4,4.4,1.4,5.0,2.9,642152,4096,448169,2541,111068,2238,40954,2127,60.8,0.9,69.2,1.1,26.0,2.7,60.8,4.3,8.1,0.7,7.8,0.7,8.1,2.1,7.9,2.5,27.7,1.0,19.2,1.0,63.6,3.1,28.0,4.4,3.5,0.4,3.7,0.5,2.3,0.7,3.3,1.0,567764,5161,393732,3622,96991,2522,35230,2117,4.7,0.4,4.1,0.4,7.5,1.4,4.8,1.7,41.1,1.0,42.7,1.2,38.5,2.8,39.3,3.9
0400000US27,27,Minnesota,360976,2859,276770,997,23734,1524,22857,1475,326810,3370,253087,2420,19838,1435,20352,1486,87.3,0.9,86.7,1.0,91.0,3.7,88.0,3.1,12.7,0.9,13.3,1.0,9.0,3.7,12.0,3.1,34166,2734,23683,2199,3896,1024,2505,726,184240,1934,140699,515,12173,1034,11481,1007,0.8,0.3,0.4,0.2,N,N,3.0,2.3,176736,2103,136071,809,11561,1071,11376,1465,1.2,0.4,0.7,0.3,N,N,2.7,1.7,1.3,0.4,0.8,0.3,4.7,4.0,3.3,2.6,326929,3268,249230,1911,22828,1547,21346,1494,66.6,1.3,72.3,1.3,34.0,5.2,52.4,6.3,7.8,0.8,6.9,0.7,8.9,3.0,10.1,3.8,21.1,1.0,16.2,0.9,54.5,5.1,33.5,6.2,4.5,0.6,4.6,0.7,2.6,1.7,4.0,2.4,288309,3494,221674,2558,19359,1609,16956,1356,2.9,0.4,2.1,0.4,8.9,3.0,4.5,2.1,51.7,1.3,54.3,1.5,39.9,6.2,51.0,5.9
0400000US28,28,Mississippi,224918,5651,111184,3587,100256,3563,8006,1342,192816,4808,95485,3510,85483,2939,6740,1372,89.5,1.1,83.2,1.9,96.8,0.9,85.7,6.6,10.5,1.1,16.8,1.9,3.2,0.9,14.3,6.6,32102,3369,15699,2197,14773,1988,1266,552,116695,4096,60355,2985,49910,2762,3462,895,1.0,0.5,1.4,0.8,0.6,0.6,N,N,108223,4199,50829,2877,50346,2710,4544,982,2.1,0.7,2.7,1.1,1.5,0.9,N,N,2.8,0.8,2.1,1.1,3.9,1.2,N,N,206151,5255,100605,3247,92723,3584,7763,1289,50.7,2.0,67.8,2.8,31.1,3.0,62.9,11.3,6.8,1.3,7.2,1.7,6.4,1.7,7.3,5.2,39.1,2.0,20.2,2.2,60.9,3.3,26.9,10.5,3.3,1.0,4.9,1.6,1.7,1.1,2.9,3.6,185344,5960,91816,4094,82884,3789,6595,1220,8.0,1.2,8.2,1.7,7.9,1.5,10.1,6.2,32.5,1.8,35.5,2.2,30.0,2.9,24.3,9.2
0400000US29,29,Missouri,410709,4306,309612,2821,60008,2614,20081,1720,356836,4526,270901,3400,49625,2399,16595,1525,86.2,0.8,85.7,0.9,89.7,2.2,89.3,4.2,13.8,0.8,14.3,0.9,10.3,2.2,10.7,4.2,53873,3677,38711,2917,10383,1793,3486,966,211451,3731,158407,2463,31517,1957,10455,1313,0.8,0.3,0.8,0.3,N,N,N,N,199258,3061,151205,2134,28491,1479,9626,1288,1.4,0.4,1.4,0.5,N,N,N,N,3.3,0.7,2.6,0.7,6.9,2.6,4.6,3.3,371789,4256,281098,2864,54083,2547,18027,1610,61.9,1.4,67.8,1.6,31.1,3.7,68.3,5.8,8.3,0.9,9.0,1.1,6.2,1.6,4.3,2.2,26.0,1.1,19.1,1.2,59.4,4.3,24.5,6.0,3.8,0.6,4.1,0.6,3.2,2.1,2.8,1.9,330339,5342,247522,3918,49471,2571,16495,1891,4.8,0.7,3.9,0.6,10.2,2.8,4.6,2.6,44.4,1.3,47.4,1.6,33.0,3.9,39.4,5.8
0400000US31,31,Nebraska,125952,2153,95454,1502,7421,808,15455,1410,113195,2570,86613,1911,6211,815,13385,1404,87.1,1.6,85.6,1.8,89.1,6.3,95.9,2.2,12.9,1.6,14.4,1.8,10.9,6.3,4.1,2.2,12757,1545,8841,1306,1210,494,2070,661,64621,1740,48207,1111,4065,560,8850,1085,0.7,0.4,0.4,0.4,N,N,N,N,61331,1549,47247,1209,3356,597,6605,887,1.1,0.6,1.3,0.7,N,N,N,N,2.3,0.9,1.7,0.8,6.7,5.7,4.0,3.9,111702,2505,84166,2138,6240,778,14799,1444,66.6,2.5,72.5,2.4,26.1,10.0,55.4,9.2,7.7,1.1,7.0,1.2,6.3,4.5,13.5,5.4,21.6,2.1,16.6,1.9,65.1,10.9,27.4,8.5,4.1,1.0,3.8,0.9,2.5,2.8,3.6,2.7,103261,2369,77643,1894,6041,827,12813,1468,3.4,0.9,2.3,0.9,12.1,5.7,4.4,2.5,53.6,2.1,55.2,2.6,43.1,10.2,55.6,6.7
0400000US32,32,Nevada,175794,1595,69410,1063,16878,1138,67262,1011,149500,2490,60071,1559,14129,1249,55383,1673,94.9,0.9,91.4,1.9,98.0,1.6,96.7,1.1,5.1,0.9,8.6,1.9,2.0,1.6,3.3,1.1,26294,2382,9339,1440,2749,748,11879,1553,92210,1454,36728,1037,9302,651,35212,832,1.4,0.7,1.6,0.9,N,N,2.0,1.3,83584,1010,32682,799,7576,936,32050,539,2.0,0.8,2.1,1.3,N,N,3.1,1.7,2.9,0.8,2.6,1.4,3.9,3.7,4.2,1.7,170794,1758,67400,1176,15896,1170,66022,1200,53.9,2.1,59.5,3.4,24.6,6.2,53.6,4.0,9.7,1.2,7.6,1.5,11.5,5.1,11.7,2.3,32.8,2.1,28.0,3.1,59.5,8.3,32.4,3.7,3.7,1.0,4.9,1.6,4.4,3.4,2.3,1.3,138632,2608,54843,1769,14277,1197,52795,1649,6.4,1.1,6.2,1.5,9.2,3.7,5.6,1.8,33.7,2.2,34.2,3.0,32.8,7.3,36.0,3.9
0400000US33,33,New Hampshire,93131,1935,83423,907,2045,1049,3607,860,83491,2108,74710,1633,N,N,3116,694,84.5,2.2,84.4,2.2,95.1,7.6,94.3,6.1,15.5,2.2,15.6,2.2,4.9,7.6,5.7,6.1,9640,1772,8713,1644,N,N,491,459,45905,1358,41841,552,1015,770,1710,755,0.6,0.4,0.4,0.4,N,N,N,N,47226,1518,41582,880,1030,638,1897,568,1.8,1.2,1.6,1.3,N,N,N,N,1.2,0.8,1.1,0.9,N,N,N,N,81518,2482,72946,1743,1756,975,3442,858,64.4,3.1,65.9,3.2,N,N,51.5,14.7,8.0,1.7,7.6,1.7,N,N,12.1,12.3,25.7,3.2,24.3,2.9,N,N,36.4,15.2,2.0,0.9,2.2,1.0,N,N,0.0,3.8,74893,2297,67221,1724,1869,1037,2533,776,2.8,1.0,2.9,1.1,N,N,N,N,47.2,3.0,48.4,3.3,17.1,17.0,31.7,16.1
0400000US34,34,New Jersey,587914,2926,312776,585,95239,2660,126297,1817,533421,4699,289936,2420,84063,2889,108397,2465,84.9,0.8,81.9,1.0,86.1,1.7,91.9,1.2,15.1,0.8,18.1,1.0,13.9,1.7,8.1,1.2,54493,4071,22840,2336,11176,1601,17900,2471,300470,2372,161616,421,47293,1810,65618,1477,0.5,0.2,0.2,0.1,0.3,0.3,1.1,0.8,287444,2319,151160,403,47946,1972,60679,1458,0.7,0.2,0.1,0.1,0.9,0.6,2.0,0.8,1.3,0.5,0.6,0.5,2.7,1.6,2.2,1.1,556442,3522,296647,1805,88412,2772,121605,1755,65.4,1.3,76.0,1.6,37.4,3.4,51.6,3.0,6.7,0.7,5.9,0.8,8.6,1.5,8.6,1.7,26.8,1.2,16.6,1.4,53.3,3.0,39.0,2.7,1.1,0.3,1.4,0.5,0.7,0.5,0.8,0.4,468739,4902,248721,3425,75073,2895,102187,2867,4.2,0.5,2.8,0.6,5.5,1.1,7.2,1.7,35.7,1.3,38.3,1.6,35.8,3.0,33.8,2.4
0400000US35,35,New Mexico,150331,3173,44616,2128,4365,998,81472,1659,125293,3066,37814,2032,3931,981,66796,1974,92.3,1.3,90.0,2.7,88.6,8.9,94.3,1.5,7.7,1.3,10.0,2.7,11.4,8.9,5.7,1.5,25038,2133,6802,1218,434,306,14676,1712,75979,2606,22430,1986,2459,714,40983,1398,0.7,0.4,0.7,0.6,N,N,0.7,0.7,74352,2657,22186,1774,1906,686,40489,1290,2.1,1.0,2.0,1.6,N,N,2.8,1.5,3.7,1.2,1.8,1.4,N,N,5.4,2.1,142276,3390,42066,2148,3245,1002,77913,1838,54.9,2.4,62.7,4.8,36.0,17.0,53.2,3.0,10.1,1.4,8.2,2.6,13.7,8.3,10.8,2.1,31.5,2.4,23.1,4.6,46.9,17.0,32.9,3.0,3.6,0.9,6.0,2.2,3.3,4.3,3.1,1.1,123668,3645,36928,2316,3985,987,67293,2276,6.4,1.1,4.9,2.1,N,N,6.7,1.7,36.7,2.2,39.7,4.6,28.3,13.2,39.9,3.2
0400000US36,36,New York,1314125,5443,685844,3236,232999,4014,282379,2210,1180543,7405,630067,4305,203174,3738,241592,3519,80.2,0.6,74.9,0.8,87.0,1.4,88.4,1.1,19.8,0.6,25.1,0.8,13.0,1.4,11.6,1.1,133582,4957,55777,3003,29825,2654,40787,3016,668762,3227,349259,995,117351,2457,144979,1549,0.7,0.2,0.6,0.2,0.4,0.2,0.9,0.4,645363,4382,336585,2976,115648,2790,137400,1593,1.0,0.2,0.6,0.2,1.0,0.4,1.8,0.7,1.5,0.2,0.7,0.2,2.4,0.8,3.2,1.0,1179411,5556,596662,3823,214244,4104,268767,2231,58.3,0.7,71.8,1.0,33.9,1.8,41.5,1.8,7.9,0.5,7.0,0.6,7.8,1.0,10.1,1.2,31.8,0.7,18.9,0.9,56.8,2.0,46.8,1.7,2.0,0.3,2.3,0.4,1.5,0.6,1.5,0.4,1073785,8077,561719,5411,189368,4252,231940,3686,5.3,0.4,3.5,0.3,8.9,1.1,7.6,0.9,31.7,0.7,35.2,0.9,27.8,1.6,30.0,1.6
0400000US37,37,North Carolina,660015,6628,377128,3584,168182,4107,68631,3297,568288,6571,331390,3975,143147,3861,53250,3054,89.6,0.7,86.9,0.9,93.9,1.1,94.9,1.6,10.4,0.7,13.1,0.9,6.1,1.1,5.1,1.6,91727,4746,45738,2679,25035,2951,15381,2380,339970,5866,194536,3239,84810,3218,37428,3210,0.9,0.3,0.7,0.3,1.4,0.7,2.3,1.6,320045,5054,182592,3168,83372,3045,31203,2034,1.3,0.3,1.2,0.4,0.4,0.2,4.4,2.0,2.4,0.5,1.7,0.6,3.0,0.9,3.3,1.6,594659,6812,335839,4265,152748,4586,64172,3282,59.9,1.2,70.4,1.5,37.3,2.3,58.5,4.0,7.1,0.6,6.5,0.8,6.8,1.4,12.0,2.6,29.4,1.1,19.1,1.2,52.8,2.7,26.9,3.6,3.6,0.6,4.1,0.6,3.1,1.1,2.6,1.4,540547,7770,309169,4978,137814,3996,54928,3270,5.4,0.5,4.3,0.6,7.1,1.2,8.3,2.3,38.8,1.0,40.3,1.4,35.9,2.1,40.0,3.7
0400000US39,39,Ohio,792974,4872,599204,2686,118725,3242,33400,1976,705639,5287,536793,3787,102058,3280,27613,1667,84.9,0.6,84.3,0.8,87.2,1.6,85.7,3.7,15.1,0.6,15.7,0.8,12.8,1.6,14.3,3.7,87335,4055,62411,3662,16667,2083,5787,1280,408635,3332,307434,1731,59671,2288,18547,1610,0.5,0.2,0.4,0.1,0.9,0.9,0.5,0.5,384339,3739,291770,2155,59054,2124,14853,1259,0.9,0.2,0.9,0.2,0.6,0.5,1.0,0.9,1.9,0.3,1.5,0.4,3.3,1.2,3.1,2.2,716431,5329,542001,4106,107415,3131,31109,1860,59.9,0.9,67.5,1.2,28.8,2.2,49.7,5.0,8.4,0.6,8.2,0.7,9.1,2.0,12.5,3.3,28.2,0.8,20.9,0.9,58.1,2.8,34.9,4.4,3.6,0.4,3.4,0.4,3.9,1.3,2.9,1.7,637449,6395,479968,5069,96609,3244,27324,1891,3.9,0.4,3.3,0.4,6.5,1.3,6.7,2.5,44.1,1.0,45.5,1.2,39.4,2.7,45.8,5.0
0400000US40,40,Oklahoma,258439,2612,148373,1538,21913,1328,30210,1314,217289,3210,126488,1999,18293,1464,23618,1529,92.3,0.8,90.9,1.0,95.4,2.1,94.7,2.1,7.7,0.8,9.1,1.0,4.6,2.1,5.3,2.1,41150,2358,21885,1887,3620,890,6592,961,133169,2077,77113,1109,11814,1030,15012,1014,1.3,0.3,1.3,0.5,N,N,2.0,1.4,125270,2077,71260,1311,10099,840,15198,1088,3.0,0.6,2.2,0.5,N,N,7.9,2.6,3.2,0.7,3.0,0.8,6.7,3.5,3.5,1.5,236477,3006,135559,1960,19859,1294,28883,1324,58.6,1.5,63.3,2.0,31.2,6.3,61.5,4.9,10.0,1.0,9.7,1.3,12.3,4.1,9.4,2.8,26.9,1.4,21.9,1.7,52.3,6.6,27.5,4.5,4.5,0.6,5.1,0.8,4.2,2.2,1.7,0.8,207240,3234,117408,2017,18642,1316,24526,1415,7.5,0.8,6.5,0.9,9.1,2.8,11.1,3.7,40.7,1.5,42.2,1.9,38.3,4.8,37.9,4.1
