GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC04_EST_VC22,HC04_MOE_VC22,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27
0400000US33,33,New Hampshire,91751,2151,78320,1133,2219,765,5616,1187,83248,2201,71125,1544,2062,750,4844,936,79.8,2.4,79.9,2.7,63.9,17.1,85.7,6.7,20.2,2.4,20.1,2.7,36.1,17.1,14.3,6.7,8503,1432,7195,1349,157,169,772,651,46226,1533,39069,807,1055,526,3306,848,0.4,0.4,N,N,N,N,N,N,45525,1696,39251,1067,1164,613,2310,883,0.6,0.5,N,N,N,N,N,N,1.2,0.7,N,N,N,N,N,N,77310,2054,67328,1435,1158,521,4804,1144,67.8,3.4,68.8,3.5,N,N,53.4,14.7,7.2,1.7,7.7,1.8,N,N,6.6,6.6,22.5,3.1,21.1,3.1,N,N,37.6,14.4,2.5,0.8,2.4,1.0,N,N,2.4,3.1,76236,2691,64376,1938,1910,814,4971,1070,2.6,1.0,2.5,1.2,N,N,N,N,50.8,2.5,50.7,2.9,53.6,15.5,57.8,11.5
0400000US34,34,New Jersey,576730,2860,295711,614,87681,2723,129536,1503,524988,4245,274219,2470,75955,2790,114170,2359,84.7,0.9,81.4,1.3,86.5,2.0,89.2,1.6,15.3,0.9,18.6,1.3,13.5,2.0,10.8,1.6,51742,3751,21492,2431,11726,1944,15366,2044,297478,2531,152422,573,45579,2151,66930,1145,0.5,0.2,0.4,0.2,0.4,0.4,0.7,0.5,279252,2668,143289,267,42102,1914,62606,1514,1.0,0.3,0.5,0.3,1.3,0.9,1.5,0.7,0.8,0.3,0.2,0.2,3.2,1.9,1.3,0.7,538020,3660,277705,1447,79597,2765,123473,1679,65.8,1.4,77.2,1.8,36.0,3.0,52.7,3.0,7.0,0.5,5.9,0.8,7.8,1.9,9.5,1.4,26.2,1.2,16.2,1.5,55.1,3.4,35.8,2.7,1.1,0.3,0.7,0.3,1.1,0.6,1.9,0.8,456833,5382,232875,3003,70648,3237,102816,2715,4.5,0.6,3.3,0.7,5.8,1.5,6.7,1.3,30.6,1.2,32.8,1.7,31.5,2.7,29.6,2.4
0400000US35,35,New Mexico,140752,3449,35194,1887,3204,1221,83789,2469,118462,3850,29537,1686,3094,1198,69948,2719,92.8,1.3,90.9,2.5,96.9,3.0,94.3,1.5,7.2,1.3,9.1,2.5,3.1,3.0,5.7,1.5,22290,2589,5657,1212,110,126,13841,2124,71677,2829,17985,1703,798,440,43296,1938,0.8,0.7,N,N,N,N,1.3,1.1,69075,2579,17209,1307,2406,1129,40493,1741,1.5,0.8,N,N,N,N,1.8,1.3,2.9,1.2,N,N,N,N,3.9,1.9,134971,3328,33206,1855,2781,1232,80934,2495,55.9,2.6,58.1,5.1,44.6,22.1,57.0,3.3,11.5,1.8,10.1,3.7,25.5,20.5,11.5,2.3,28.9,2.7,25.8,4.5,30.0,17.7,28.7,3.3,3.7,1.0,6.0,2.2,0.0,5.4,2.7,1.0,114250,3557,29203,2050,2181,870,68313,2854,6.5,1.4,3.8,1.7,N,N,6.7,2.1,37.0,2.6,42.7,5.2,50.9,20.0,37.6,3.7
0400000US36,36,New York,1255601,4056,647006,2612,216763,3672,272818,1955,1132668,5929,589831,4334,192784,4063,237450,3207,80.2,0.6,73.7,1.0,88.6,0.8,88.9,1.0,19.8,0.6,26.3,1.0,11.4,0.8,11.1,1.0,122933,5609,57175,3379,23979,2167,35368,3286,640390,2890,330094,1418,110882,2191,140318,1611,0.9,0.2,0.8,0.2,1.0,0.5,1.1,0.4,615211,2813,316912,2224,105881,2834,132500,1252,1.2,0.2,1.1,0.2,0.9,0.5,1.5,0.5,1.0,0.2,0.6,0.2,1.4,0.7,2.3,0.6,1112494,5895,554989,4521,200152,3326,255221,2671,60.1,0.8,72.5,1.0,32.8,1.8,46.7,2.2,7.9,0.6,7.1,0.7,8.7,1.5,9.8,1.4,30.5,0.9,18.6,1.0,57.2,2.1,42.2,2.2,1.6,0.2,1.8,0.3,1.3,0.4,1.3,0.4,1009692,7180,521090,5170,172568,3666,218696,3726,5.0,0.4,3.8,0.4,7.0,1.1,7.4,1.1,30.3,0.7,34.2,0.9,24.9,1.6,28.5,1.5
0400000US37,37,North Carolina,678256,7803,380367,4072,166137,5033,81139,3897,588309,8280,333159,4716,144353,5018,65237,3260,89.5,0.6,87.1,1.0,92.9,1.0,93.9,1.5,10.5,0.6,12.9,1.0,7.1,1.0,6.1,1.5,89947,5583,47208,3848,21784,2950,15902,2199,347974,6199,194128,3602,86380,3946,42917,3301,1.3,0.3,1.1,0.4,1.4,0.8,2.3,1.1,330282,5707,186239,2781,79757,4090,38222,2789,2.1,0.4,2.6,0.5,0.7,0.5,3.4,1.6,1.5,0.3,1.1,0.4,1.5,0.8,2.9,1.6,611962,8285,341664,4669,147408,5224,76765,3797,60.0,1.1,69.0,1.2,35.6,2.8,64.1,4.0,7.5,0.7,7.2,0.7,7.6,1.5,8.7,1.8,28.8,1.0,19.6,1.1,54.2,2.9,24.2,3.6,3.6,0.5,4.2,0.7,2.7,0.9,3.0,1.2,542801,7943,302195,5043,133785,5174,64742,3824,5.4,0.6,4.6,0.7,5.9,1.4,7.7,2.3,38.7,1.1,41.0,1.4,35.0,2.3,41.5,3.7
0400000US39,39,Ohio,779720,3784,580620,2677,108642,3396,37941,2153,690314,4720,517210,3132,94277,3826,30705,1776,85.2,0.7,84.0,0.9,90.7,1.5,87.5,2.9,14.8,0.7,16.0,0.9,9.3,1.5,12.5,2.9,89406,4391,63410,3664,14365,1937,7236,1415,400550,3044,298426,1876,53863,2140,21538,1743,0.7,0.2,0.6,0.2,1.2,0.8,1.9,1.6,379170,2947,282194,1945,54779,2060,16403,1511,1.1,0.2,1.1,0.2,1.0,0.5,2.2,1.7,1.8,0.4,1.4,0.4,3.9,1.7,1.6,1.5,702324,4373,523441,3530,98391,3619,34643,2383,61.6,1.0,68.7,1.1,27.9,2.7,52.5,5.3,8.2,0.6,8.0,0.6,8.5,1.6,8.6,3.0,26.4,0.9,19.4,1.0,60.9,2.9,35.4,5.2,3.8,0.5,3.9,0.5,2.8,1.0,3.5,1.4,623526,5089,463489,4694,87181,3575,31532,2281,3.5,0.4,3.1,0.4,4.1,1.0,8.0,2.2,45.4,1.0,46.0,1.1,46.0,2.4,45.2,4.0
0400000US40,40,Oklahoma,269997,3811,149361,2035,23326,1596,38032,1495,233302,3469,130331,2148,19688,1476,32549,1533,92.0,0.8,89.8,1.3,96.9,1.6,94.2,1.6,8.0,0.8,10.2,1.3,3.1,1.6,5.8,1.6,36695,2489,19030,1779,3638,1075,5483,920,139550,2939,77410,1494,12774,1239,20473,1145,1.4,0.4,1.3,0.5,N,N,1.4,1.1,130447,2735,71951,1390,10552,1097,17559,1278,1.9,0.4,1.6,0.5,N,N,1.2,0.8,2.3,0.5,1.7,0.6,1.5,1.3,3.2,1.3,246094,4077,133972,2424,20346,1592,35931,1564,61.3,1.5,65.4,1.7,46.4,6.8,64.3,4.9,9.7,0.8,10.2,1.1,4.8,2.2,11.9,2.7,24.9,1.4,20.2,1.3,46.4,6.9,21.3,4.3,4.1,0.6,4.2,0.8,2.3,1.3,2.5,1.3,214916,4282,117968,2764,18801,1418,29859,1557,6.2,0.7,5.3,0.9,7.8,4.1,5.9,1.5,41.7,1.4,41.5,1.8,48.3,5.4,40.3,3.3
0400000US41,41,Oregon,247829,3689,164773,1637,5614,1025,48404,2137,217228,3989,143539,2935,5102,1122,42161,1993,89.6,1.1,89.1,1.3,92.9,5.7,93.9,1.9,10.4,1.1,10.9,1.3,7.1,5.7,6.1,1.9,30601,2737,21234,2292,512,411,6243,1449,127340,3182,84270,1148,2611,645,25853,2054,1.3,0.5,1.5,0.7,N,N,1.1,1.2,120489,2977,80503,1429,3003,995,22551,1885,1.5,0.6,0.9,0.6,N,N,3.2,2.0,1.0,0.5,0.5,0.3,N,N,3.6,2.4,230572,3696,153944,1888,5230,1061,45329,2238,63.3,2.0,63.8,2.5,43.2,15.6,63.0,5.4,8.8,1.1,9.3,1.3,1.4,2.4,8.3,2.7,22.7,1.7,20.8,1.8,53.3,15.3,26.5,5.0,5.2,0.9,6.0,1.2,2.0,2.8,2.2,1.1,199136,4288,132804,2514,4124,1095,39197,2390,4.3,0.7,3.7,0.8,N,N,5.6,2.1,39.8,1.9,41.5,2.2,28.8,13.3,37.7,3.8
0400000US42,42,Pennsylvania,843862,3985,591002,1613,113894,3251,81405,2173,751425,5818,527921,3711,99767,3704,70253,2300,79.2,0.8,78.4,1.0,82.3,1.9,82.2,2.2,20.8,0.8,21.6,1.0,17.7,1.9,17.8,2.2,92437,4390,63081,3590,14127,2000,11152,1739,429197,3193,301254,1009,59772,2450,41408,1659,0.7,0.2,0.6,0.2,1.5,1.0,0.5,0.5,414665,3059,289748,1172,54122,2447,39997,1836,0.7,0.2,0.7,0.2,0.6,0.5,1.1,0.8,1.5,0.3,1.2,0.3,2.5,1.1,4.1,1.9,723185,5390,510282,3844,96077,3094,71840,2152,61.6,1.1,70.5,1.1,27.0,2.9,40.1,3.6,8.3,0.6,7.6,0.7,10.3,2.2,13.1,2.7,27.4,0.9,19.0,0.9,60.8,3.4,44.7,3.5,2.7,0.3,2.9,0.4,1.9,1.0,2.1,1.0,683151,6172,478795,4290,93304,3733,64168,2599,3.7,0.3,3.1,0.4,7.0,1.4,4.6,1.3,41.8,0.8,43.9,0.9,34.6,2.5,41.7,3.2
0400000US44,44,Rhode Island,73650,1476,48177,1034,6472,1235,14026,704,66778,1665,43996,1215,6168,1153,11454,1007,72.3,2.5,71.0,2.7,75.9,9.4,85.3,4.5,27.7,2.5,29.0,2.7,24.1,9.4,14.7,4.5,6872,1209,4181,914,304,342,2572,770,36784,1251,23977,648,3230,989,7597,606,N,N,N,N,N,N,N,N,36866,1148,24200,660,3242,762,6429,348,N,N,N,N,N,N,N,N,1.0,0.6,0.9,0.8,N,N,N,N,57467,1973,36565,1387,5042,1241,12545,825,56.8,3.5,66.3,4.6,32.7,12.0,38.5,6.5,7.9,2.0,6.5,2.3,6.9,5.9,10.8,5.6,32.5,3.6,24.3,4.8,60.4,12.2,47.0,7.4,2.7,1.2,2.9,1.5,0.0,3.4,3.6,3.1,61115,1950,39977,1450,5464,1240,11978,886,4.9,1.3,3.9,1.3,N,N,11.3,4.9,41.3,3.1,44.8,4.0,36.7,9.9,33.3,6.7
0400000US45,45,South Carolina,329653,4898,185154,2741,104850,3045,23726,2133,284215,5034,161972,2615,88649,3649,19761,1910,88.3,1.1,85.4,1.5,93.8,1.5,89.5,3.3,11.7,1.1,14.6,1.5,6.2,1.5,10.5,3.3,45438,4137,23182,2329,16201,2645,3965,866,174458,4204,96945,1721,56254,3283,13258,1425,1.8,0.7,1.0,0.6,2.6,1.8,3.1,2.2,155195,3798,88209,2229,48596,2423,10468,1710,1.1,0.4,1.4,0.7,0.3,0.3,2.1,2.7,1.8,0.7,1.3,0.7,2.3,1.4,N,N,288785,4965,159779,3515,95726,2826,19785,2101,55.8,1.9,67.8,2.2,31.9,3.2,71.3,6.4,8.5,1.0,7.9,1.2,9.0,2.1,10.3,4.2,32.8,1.8,20.5,2.0,57.5,3.9,16.9,5.7,2.8,0.5,3.9,0.8,1.5,0.7,1.5,1.3,266013,6076,149793,3818,84135,3472,18602,2130,4.6,0.7,3.0,0.6,7.5,1.8,5.6,3.0,39.0,1.6,38.8,2.0,36.4,3.4,49.7,6.4
0400000US47,47,Tennessee,432276,5844,297190,3433,88103,3028,24863,1992,377499,5422,261613,3672,75106,2901,21281,1951,85.3,0.8,83.5,1.0,90.4,2.1,90.6,3.1,14.7,0.8,16.5,1.0,9.6,2.1,9.4,3.1,54777,3641,35577,3049,12997,2078,3582,826,220528,4409,153170,2767,44548,1964,12125,1629,1.0,0.3,1.3,0.5,N,N,N,N,211748,3959,144020,2632,43555,2188,12738,1438,1.2,0.4,1.5,0.5,N,N,N,N,1.4,0.4,1.3,0.5,1.9,1.2,2.9,2.5,400789,5796,275580,3733,81155,3373,23669,1961,58.7,1.3,66.0,1.5,34.4,3.9,59.0,5.5,9.0,0.9,8.4,0.9,8.3,2.1,16.3,5.0,27.9,1.2,20.9,1.2,53.7,4.0,20.1,4.5,4.5,0.7,4.7,0.9,3.5,1.7,4.6,2.2,346954,6304,240344,4524,69899,3096,18869,1718,4.8,0.7,3.7,0.6,8.7,2.2,6.2,3.2,41.1,1.3,42.1,1.6,36.9,3.0,40.7,6.0
0400000US48,48,Texas,1968657,9761,679315,5543,248970,5964,917605,5361,1704360,11029,600377,6150,212704,5351,779136,7528,92.2,0.4,87.3,0.7,95.3,0.9,95.2,0.4,7.8,0.4,12.7,0.7,4.7,0.9,4.8,0.4,264297,8740,78938,4210,36266,3257,138469,6664,1006989,7941,351313,4003,125626,3899,468497,4357,1.2,0.2,0.9,0.3,1.0,0.5,1.6,0.4,961668,6922,328002,4009,123344,4154,449108,3816,2.2,0.3,1.8,0.4,1.3,0.7,2.9,0.5,2.5,0.3,1.4,0.4,2.1,0.8,3.5,0.5,1861590,10363,628955,6271,228258,5604,889214,5297,62.4,0.9,70.2,1.4,37.8,2.4,61.7,1.3,7.9,0.5,7.7,0.7,8.2,1.5,8.3,0.6,26.9,0.8,18.2,1.0,51.6,2.7,28.0,1.2,2.8,0.3,3.9,0.5,2.4,0.8,2.1,0.3,1565340,12911,543031,7528,202195,5880,724117,9037,5.7,0.3,4.5,0.5,6.6,1.1,6.6,0.6,34.8,0.7,37.2,1.3,31.7,1.9,35.0,1.0
0400000US49,49,Utah,235202,3211,176328,1382,3999,990,36800,1410,198866,3229,151291,2325,2934,808,29711,1437,91.7,1.2,90.7,1.4,91.3,6.6,96.4,1.5,8.3,1.2,9.3,1.4,8.7,6.6,3.6,1.5,36336,3036,25037,2432,1065,613,7089,1079,119021,2413,89113,1109,2109,759,18346,883,1.4,0.6,0.9,0.4,N,N,4.0,2.5,116181,2118,87215,969,1890,695,18454,1099,3.2,0.9,2.9,0.8,N,N,5.1,3.5,1.1,0.4,0.9,0.4,N,N,1.8,1.6,224034,3560,167294,2016,3766,966,35704,1453,75.0,1.9,78.5,1.9,40.4,15.8,63.9,5.4,5.7,0.9,5.5,1.0,1.1,2.0,7.1,2.8,14.6,1.5,11.2,1.3,37.2,16.6,26.2,5.4,4.8,1.0,4.8,1.1,21.2,10.9,2.8,1.5,187110,4128,138665,2549,3686,947,29833,1936,3.9,0.9,3.6,0.8,5.3,5.0,2.9,1.6,51.8,1.9,52.7,2.4,64.4,15.5,50.4,4.5
0400000US51,51,Virginia,549494,6375,315253,3606,117675,3966,59227,2794,487688,5786,282651,3660,102590,3836,49384,2769,87.8,0.8,85.0,1.1,91.9,1.2,92.7,1.8,12.2,0.8,15.0,1.1,8.1,1.2,7.3,1.8,61806,3804,32602,2712,15085,2164,9843,1807,282966,5422,164206,3048,60282,2675,31428,1957,0.9,0.2,0.6,0.3,1.8,0.9,0.5,0.6,266528,5547,151047,3578,57393,2886,27799,2066,1.3,0.3,1.4,0.4,1.0,0.7,2.4,1.4,1.1,0.4,1.0,0.4,1.0,0.7,2.4,1.8,485759,6132,276435,4002,103223,4086,54282,2657,64.8,1.3,71.2,1.5,44.3,2.9,62.2,3.9,7.9,0.7,7.9,1.0,7.6,1.4,10.5,2.5,24.4,1.1,17.5,1.2,46.6,3.0,23.8,3.7,3.0,0.4,3.4,0.7,1.5,0.6,3.4,1.8,444226,7890,253712,4485,97643,4364,47830,2870,4.3,0.6,4.0,0.6,4.7,1.3,5.6,2.3,38.1,1.1,38.8,1.4,36.4,2.6,44.9,4.7
0400000US53,53,Washington,450710,4154,270567,2096,17294,1580,81693,2525,393206,4226,237239,3468,15408,1602,67667,2154,90.0,0.7,88.8,0.9,89.4,3.9,94.8,1.1,10.0,0.7,11.2,0.9,10.6,3.9,5.2,1.1,57504,3612,33328,3329,1886,696,14026,1882,231584,2992,139521,1253,9276,960,43494,2222,0.6,0.2,0.7,0.3,N,N,0.6,0.5,219126,3280,131046,1626,8018,1307,38199,1647,0.9,0.3,1.0,0.4,N,N,0.6,0.5,1.1,0.4,0.7,0.3,N,N,2.1,1.3,419272,4428,252091,2389,16369,1525,76191,2417,63.0,1.4,66.9,1.8,50.5,8.2,58.9,3.2,8.5,1.0,8.1,1.1,12.0,5.8,9.6,2.0,23.4,1.4,20.3,1.8,33.4,7.2,28.3,3.0,5.1,0.7,4.7,0.8,4.0,2.9,3.3,1.3,363769,5647,218299,3393,13491,1521,66274,3169,5.0,0.7,4.8,1.0,3.9,2.5,5.9,1.3,37.5,1.3,39.2,1.6,29.9,6.6,38.7,3.4
0400000US54,54,West Virginia,114825,3047,102829,2345,5466,1356,1909,789,97464,2276,86561,2044,4560,991,N,N,91.0,1.3,90.4,1.4,95.2,5.6,94.9,7.0,9.0,1.3,9.6,1.4,4.8,5.6,5.1,7.0,17361,2314,16268,2109,906,714,N,N,59628,2387,53130,1764,3150,945,1117,740,1.3,0.7,1.4,0.7,N,N,N,N,55197,2277,49699,1844,2316,790,792,432,2.5,1.1,2.7,1.2,N,N,N,N,2.6,1.1,2.8,1.2,N,N,N,N,101714,3113,91779,2484,4202,1228,1590,786,61.2,2.9,63.4,2.8,29.4,15.1,N,N,10.2,1.6,10.3,1.8,12.9,10.3,N,N,23.5,2.4,20.7,2.1,56.6,17.6,N,N,5.1,1.2,5.6,1.3,1.1,1.9,N,N,91170,3297,81699,2836,4428,1236,1593,566,6.5,1.1,6.5,1.3,11.3,10.6,N,N,34.7,2.7,35.4,2.9,31.8,12.9,19.3,14.3
0400000US55,55,Wisconsin,378190,3429,287108,890,30370,1685,34737,1929,338333,3965,259690,2372,25554,1571,29309,1789,87.9,0.9,88.0,1.0,89.5,3.1,85.5,2.9,12.1,0.9,12.0,1.0,10.5,3.1,14.5,2.9,39857,2898,27418,2330,4816,896,5428,990,194125,2353,146318,570,15513,1022,18820,1523,0.7,0.2,0.6,0.3,N,N,1.3,0.9,184065,2438,140790,660,14857,1281,15917,1757,1.2,0.3,0.9,0.3,N,N,3.7,2.5,1.0,0.3,0.7,0.3,3.7,2.2,3.3,2.5,334742,3755,251433,2136,28456,1732,32070,1943,64.4,1.2,69.7,1.3,26.1,4.5,59.4,5.0,8.3,0.8,8.2,0.7,7.4,2.8,9.6,2.4,23.0,1.0,17.4,1.1,63.4,5.1,29.5,5.1,4.3,0.6,4.7,0.6,3.1,1.7,1.5,0.9,302093,3865,232051,2477,23763,1860,26778,1749,3.1,0.4,2.5,0.4,8.6,3.1,3.9,1.5,51.5,1.3,54.3,1.5,37.1,4.1,43.8,4.8
0400000US72,72,Puerto Rico,244432,4115,1209,690,23004,2382,242998,4187,219117,4234,N,N,19565,2047,217873,4256,69.4,1.7,83.1,21.4,66.8,5.7,69.4,1.8,30.6,1.7,16.9,21.4,33.2,5.7,30.6,1.8,25315,2620,N,N,3439,958,25125,2629,122491,3794,504,492,12175,1913,121762,3795,0.5,0.3,N,N,N,N,0.5,0.3,121941,3703,705,487,10829,1383,121236,3756,1.4,0.6,N,N,N,N,1.4,0.6,2.3,0.6,N,N,3.9,2.6,2.2,0.6,239993,4205,1209,690,22514,2404,238559,4268,46.7,2.0,N,N,39.3,5.7,46.7,2.0,8.9,1.2,N,N,11.5,4.0,9.0,1.2,43.2,2.0,N,N,48.0,5.7,43.1,2.0,1.2,0.4,N,N,1.2,1.4,1.2,0.4,197435,4345,1064,652,18160,2067,196146,4431,7.1,1.0,N,N,9.6,3.1,7.2,1.0,14.9,1.3,N,N,17.3,4.4,14.9,1.3
