GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC04_EST_VC22,HC04_MOE_VC22,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27
Id,Id2,Geography,Total; Estimate; Population 15 to 19 years,Total; Margin of Error; Population 15 to 19 years,"White alone, not Hispanic or Latino; Estimate; Population 15 to 19 years","White alone, not Hispanic or Latino; Margin of Error; Population 15 to 19 years",Black or African American; Estimate; Population 15 to 19 years,Black or African American; Margin of Error; Population 15 to 19 years,Hispanic or Latino origin (of any race); Estimate; Population 15 to 19 years,Hispanic or Latino origin (of any race); Margin of Error; Population 15 to 19 years,Total; Estimate; SCHOOL ENROLLMENT - Enrolled in school,Total; Margin of Error; SCHOOL ENROLLMENT - Enrolled in school,"White alone, not Hispanic or Latino; Estimate; SCHOOL ENROLLMENT - Enrolled in school","White alone, not Hispanic or Latino; Margin of Error; SCHOOL ENROLLMENT - Enrolled in school",Black or African American; Estimate; SCHOOL ENROLLMENT - Enrolled in school,Black or African American; Margin of Error; SCHOOL ENROLLMENT - Enrolled in school,Hispanic or Latino origin (of any race); Estimate; SCHOOL ENROLLMENT - Enrolled in school,Hispanic or Latino origin (of any race); Margin of Error; SCHOOL ENROLLMENT - Enrolled in school,Total; Estimate; SCHOOL ENROLLMENT - Enrolled in school - Public,Total; Margin of Error; SCHOOL ENROLLMENT - Enrolled in school - Public,"White alone, not Hispanic or Latino; Estimate; SCHOOL ENROLLMENT - Enrolled in school - Public","White alone, not Hispanic or Latino; Margin of Error; SCHOOL ENROLLMENT - Enrolled in school - Public",Black or African American; Estimate; SCHOOL ENROLLMENT - Enrolled in school - Public,Black or African American; Margin of Error; SCHOOL ENROLLMENT - Enrolled in school - Public,Hispanic or Latino origin (of any race); Estimate; SCHOOL ENROLLMENT - Enrolled in school - Public,Hispanic or Latino origin (of any race); Margin of Error; SCHOOL ENROLLMENT - Enrolled in school - Public,Total; Estimate; SCHOOL ENROLLMENT - Enrolled in school - Private,Total; Margin of Error; SCHOOL ENROLLMENT - Enrolled in school - Private,"White alone, not Hispanic or Latino; Estimate; SCHOOL ENROLLMENT - Enrolled in school - Private","White alone, not Hispanic or Latino; Margin of Error; SCHOOL ENROLLMENT - Enrolled in school - Private",Black or African American; Estimate; SCHOOL ENROLLMENT - Enrolled in school - Private,Black or African American; Margin of Error; SCHOOL ENROLLMENT - Enrolled in school - Private,Hispanic or Latino origin (of any race); Estimate; SCHOOL ENROLLMENT - Enrolled in school - Private,Hispanic or Latino origin (of any race); Margin of Error; SCHOOL ENROLLMENT - Enrolled in school - Private,Total; Estimate; SCHOOL ENROLLMENT - Not enrolled in school,Total; Margin of Error; SCHOOL ENROLLMENT - Not enrolled in school,"White alone, not Hispanic or Latino; Estimate; SCHOOL ENROLLMENT - Not enrolled in school","White alone, not Hispanic or Latino; Margin of Error; SCHOOL ENROLLMENT - Not enrolled in school",Black or African American; Estimate; SCHOOL ENROLLMENT - Not enrolled in school,Black or African American; Margin of Error; SCHOOL ENROLLMENT - Not enrolled in school,Hispanic or Latino origin (of any race); Estimate; SCHOOL ENROLLMENT - Not enrolled in school,Hispanic or Latino origin (of any race); Margin of Error; SCHOOL ENROLLMENT - Not enrolled in school,Total; Estimate; MARITAL STATUS AND FERTILITY - Male,Total; Margin of Error; MARITAL STATUS AND FERTILITY - Male,"White alone, not Hispanic or Latino; Estimate; MARITAL STATUS AND FERTILITY - Male","White alone, not Hispanic or Latino; Margin of Error; MARITAL STATUS AND FERTILITY - Male",Black or African American; Estimate; MARITAL STATUS AND FERTILITY - Male,Black or African American; Margin of Error; MARITAL STATUS AND FERTILITY - Male,Hispanic or Latino origin (of any race); Estimate; MARITAL STATUS AND FERTILITY - Male,Hispanic or Latino origin (of any race); Margin of Error; MARITAL STATUS AND FERTILITY - Male,Total; Estimate; MARITAL STATUS AND FERTILITY - Male - Ever married,Total; Margin of Error; MARITAL STATUS AND FERTILITY - Male - Ever married,"White alone, not Hispanic or Latino; Estimate; MARITAL STATUS AND FERTILITY - Male - Ever married","White alone, not Hispanic or Latino; Margin of Error; MARITAL STATUS AND FERTILITY - Male - Ever married",Black or African American; Estimate; MARITAL STATUS AND FERTILITY - Male - Ever married,Black or African American; Margin of Error; MARITAL STATUS AND FERTILITY - Male - Ever married,Hispanic or Latino origin (of any race); Estimate; MARITAL STATUS AND FERTILITY - Male - Ever married,Hispanic or Latino origin (of any race); Margin of Error; MARITAL STATUS AND FERTILITY - Male - Ever married,Total; Estimate; MARITAL STATUS AND FERTILITY - Female,Total; Margin of Error; MARITAL STATUS AND FERTILITY - Female,"White alone, not Hispanic or Latino; Estimate; MARITAL STATUS AND FERTILITY - Female","White alone, not Hispanic or Latino; Margin of Error; MARITAL STATUS AND FERTILITY - Female",Black or African American; Estimate; MARITAL STATUS AND FERTILITY - Female,Black or African American; Margin of Error; MARITAL STATUS AND FERTILITY - Female,Hispanic or Latino origin (of any race); Estimate; MARITAL STATUS AND FERTILITY - Female,Hispanic or Latino origin (of any race); Margin of Error; MARITAL STATUS AND FERTILITY - Female,Total; Estimate; MARITAL STATUS AND FERTILITY - Female - Ever married,Total; Margin of Error; MARITAL STATUS AND FERTILITY - Female - Ever married,"White alone, not Hispanic or Latino; Estimate; MARITAL STATUS AND FERTILITY - Female - Ever married","White alone, not Hispanic or Latino; Margin of Error; MARITAL STATUS AND FERTILITY - Female - Ever married",Black or African American; Estimate; MARITAL STATUS AND FERTILITY - Female - Ever married,Black or African American; Margin of Error; MARITAL STATUS AND FERTILITY - Female - Ever married,Hispanic or Latino origin (of any race); Estimate; MARITAL STATUS AND FERTILITY - Female - Ever married,Hispanic or Latino origin (of any race); Margin of Error; MARITAL STATUS AND FERTILITY - Female - Ever married,Total; Estimate; MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,Total; Margin of Error; MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,"White alone, not Hispanic or Latino; Estimate; MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months","White alone, not Hispanic or Latino; Margin of Error; MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months",Black or African American; Estimate; MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,Black or African American; Margin of Error; MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,Hispanic or Latino origin (of any race); Estimate; MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,Hispanic or Latino origin (of any race); Margin of Error; MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,Total; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households,Total; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households,"White alone, not Hispanic or Latino; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households","White alone, not Hispanic or Latino; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households",Black or African American; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households,Black or African American; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households,Hispanic or Latino origin (of any race); Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households,Hispanic or Latino origin (of any race); Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households,Total; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,Total; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,"White alone, not Hispanic or Latino; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households","White alone, not Hispanic or Latino; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households",Black or African American; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,Black or African American; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,Hispanic or Latino origin (of any race); Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,Hispanic or Latino origin (of any race); Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,"Total; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Total; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","White alone, not Hispanic or Latino; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","White alone, not Hispanic or Latino; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Black or African American; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Black or African American; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Hispanic or Latino origin (of any race); Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Hispanic or Latino origin (of any race); Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Total; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","Total; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","White alone, not Hispanic or Latino; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","White alone, not Hispanic or Latino; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","Black or African American; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","Black or African American; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","Hispanic or Latino origin (of any race); Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","Hispanic or Latino origin (of any race); Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households",Total; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,Total; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,"White alone, not Hispanic or Latino; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households","White alone, not Hispanic or Latino; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households",Black or African American; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,Black or African American; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,Hispanic or Latino origin (of any race); Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,Hispanic or Latino origin (of any race); Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,Total; Estimate; Population 16 to 19 years,Total; Margin of Error; Population 16 to 19 years,"White alone, not Hispanic or Latino; Estimate; Population 16 to 19 years","White alone, not Hispanic or Latino; Margin of Error; Population 16 to 19 years",Black or African American; Estimate; Population 16 to 19 years,Black or African American; Margin of Error; Population 16 to 19 years,Hispanic or Latino origin (of any race); Estimate; Population 16 to 19 years,Hispanic or Latino origin (of any race); Margin of Error; Population 16 to 19 years,Total; Estimate; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,Total; Margin of Error; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,"White alone, not Hispanic or Latino; Estimate; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force","White alone, not Hispanic or Latino; Margin of Error; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force",Black or African American; Estimate; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,Black or African American; Margin of Error; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,Hispanic or Latino origin (of any race); Estimate; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,Hispanic or Latino origin (of any race); Margin of Error; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,Total; Estimate; LABOR FORCE STATUS - In the labor force,Total; Margin of Error; LABOR FORCE STATUS - In the labor force,"White alone, not Hispanic or Latino; Estimate; LABOR FORCE STATUS - In the labor force","White alone, not Hispanic or Latino; Margin of Error; LABOR FORCE STATUS - In the labor force",Black or African American; Estimate; LABOR FORCE STATUS - In the labor force,Black or African American; Margin of Error; LABOR FORCE STATUS - In the labor force,Hispanic or Latino origin (of any race); Estimate; LABOR FORCE STATUS - In the labor force,Hispanic or Latino origin (of any race); Margin of Error; LABOR FORCE STATUS - In the labor force
0400000US01,01,Alabama,330294,5787,197511,3150,104419,3636,15112,2721,284782,5959,171805,3582,89247,3792,11624,2424,89.4,0.8,87.4,1.2,92.7,1.6,93.3,3.7,10.6,0.8,12.6,1.2,7.3,1.6,6.7,3.7,45512,4056,25706,2566,15172,2450,3488,1205,165011,4484,99471,2679,51116,2412,8676,2055,0.5,0.3,0.4,0.3,N,N,N,N,165283,4274,98040,2191,53303,2776,6436,1647,1.6,0.6,2.4,0.9,N,N,N,N,2.6,0.7,2.4,0.9,3.6,1.4,N,N,303753,5917,183522,3515,94494,3962,14295,2731,58.0,1.7,69.7,2.3,33.9,3.2,63.4,8.4,7.3,1.1,8.1,1.4,5.8,1.7,9.7,4.9,31.6,1.7,18.5,2.0,58.0,3.3,25.7,8.5,3.1,0.6,3.8,0.8,2.3,0.9,1.2,1.7,264851,6376,155776,3740,85237,3904,12918,2548,6.2,0.9,5.6,1.0,7.2,1.9,6.1,4.0,33.4,1.5,35.5,2.0,30.7,3.0,36.3,7.0
0400000US04,04,Arizona,454003,2919,195205,1747,22845,1820,186681,1499,386865,4408,170719,2682,18528,1820,155407,2963,93.3,0.6,91.8,1.0,89.5,5.5,95.2,0.9,6.7,0.6,8.2,1.0,10.5,5.5,4.8,0.9,67138,4315,24486,2524,4317,1223,31274,2702,231984,2143,100865,923,11429,1124,95562,1354,1.0,0.3,0.6,0.4,N,N,1.4,0.5,222019,2712,94340,1544,11416,1480,91119,1607,1.9,0.5,1.4,0.6,N,N,2.4,0.9,1.6,0.4,0.6,0.4,4.4,4.1,2.3,0.9,427239,3122,180268,2228,21517,1907,179108,1725,57.0,1.5,64.4,1.9,36.5,7.9,53.8,2.4,9.4,1.0,8.5,1.5,10.5,5.3,10.1,1.4,29.2,1.5,21.6,1.8,48.5,7.8,32.5,2.4,4.4,0.7,5.5,1.3,4.4,3.1,3.6,0.8,364600,5011,157574,3033,18063,1621,148623,3202,6.7,0.6,4.0,0.9,9.6,4.2,8.9,1.3,36.5,1.4,40.7,1.9,31.7,6.4,35.1,2.5
0400000US05,05,Arkansas,197132,4954,132670,3345,38216,2332,16822,1840,167138,4347,113801,3195,32139,2088,12932,1352,90.7,1.2,88.4,1.5,96.5,1.3,96.0,2.3,9.3,1.2,11.6,1.5,3.5,1.3,4.0,2.3,29994,3069,18869,2532,6077,1480,3890,1400,103473,3652,67972,2609,20820,1852,9713,1393,0.8,0.6,0.9,0.7,N,N,N,N,93659,3777,64698,2732,17396,1798,7109,1205,1.9,0.7,2.1,0.8,N,N,N,N,2.5,0.9,2.3,1.0,2.5,1.9,N,N,178285,4670,119988,3237,33336,2118,16199,1842,60.3,2.2,67.1,2.5,37.5,5.1,65.6,9.0,7.5,1.0,8.3,1.4,6.2,2.4,5.3,3.7,28.1,2.0,19.5,2.2,54.9,5.1,26.6,8.3,4.0,0.9,5.1,1.3,1.5,1.1,2.5,2.7,158421,5343,106410,3957,31951,2614,13107,1751,7.5,1.3,7.2,1.5,8.5,3.2,9.8,6.5,36.0,2.0,36.3,2.4,30.2,4.5,42.1,6.0
0400000US06,06,California,2663781,5626,756215,2802,170818,4297,1319386,2152,2366004,10494,685038,4639,146814,4349,1144104,6994,90.8,0.3,84.6,0.7,92.9,1.1,94.7,0.3,9.2,0.3,15.4,0.7,7.1,1.1,5.3,0.3,297777,8395,71177,4258,24004,2534,175282,6766,1372041,3712,392445,1858,87110,3226,675405,1549,1.0,0.1,0.7,0.2,1.3,0.5,1.0,0.2,1291740,4496,363770,2309,83708,2607,643981,1991,1.6,0.2,1.4,0.3,1.1,0.5,1.9,0.3,1.6,0.2,0.6,0.2,2.1,0.8,2.4,0.3,2502472,7308,697137,4204,157905,4559,1273209,3210,61.9,0.6,66.0,1.1,33.7,2.3,60.7,1.0,9.2,0.4,9.1,0.6,9.3,1.6,9.9,0.5,25.9,0.6,19.8,0.9,54.1,2.3,27.7,0.9,3.1,0.3,5.1,0.5,2.9,1.1,1.7,0.2,2140046,10712,611001,4718,136791,3704,1057130,7296,5.4,0.3,4.2,0.5,7.3,1.2,6.5,0.4,28.9,0.5,32.2,1.0,28.6,2.2,29.2,0.7
0400000US08,08,Colorado,341968,4278,206414,1797,16742,2025,96383,2695,303039,4368,184341,2201,15132,2004,82989,2842,92.5,0.7,90.8,1.0,96.9,1.8,95.9,1.3,7.5,0.7,9.2,1.0,3.1,1.8,4.1,1.3,38929,3132,22073,2172,1610,664,13394,2003,176498,3101,106447,1559,8657,1620,49847,1792,1.3,0.4,1.3,0.6,N,N,1.1,0.6,165470,2978,99967,1397,8085,1042,46536,1909,2.4,0.7,2.7,0.9,N,N,2.3,1.2,1.5,0.5,1.2,0.5,N,N,2.7,1.4,310168,4233,182869,2181,15723,1939,92477,2693,63.6,1.7,67.9,2.1,42.8,8.2,59.8,3.3,8.2,0.8,7.2,1.2,13.4,7.5,9.1,1.8,23.2,1.5,18.8,1.8,41.4,7.1,27.9,2.7,5.0,0.7,6.1,0.9,2.4,3.1,3.2,1.1,271685,5640,165217,3161,13047,1962,74618,3336,3.7,0.6,2.9,0.6,3.2,2.7,5.7,1.4,41.9,1.5,43.6,2.1,36.6,9.3,40.5,3.1
0400000US09,09,Connecticut,252594,1620,161052,481,29120,1629,45421,950,228807,2356,149438,1572,26004,1597,38314,1449,82.3,1.3,78.7,1.7,90.4,3.0,90.4,2.1,17.7,1.3,21.3,1.7,9.6,3.0,9.6,2.1,23787,2309,11614,1471,3116,779,7107,1312,129600,1432,82193,325,14915,939,24113,978,0.4,0.2,0.4,0.2,N,N,N,N,122994,1197,78859,231,14205,1058,21308,643,1.2,0.5,0.7,0.3,N,N,N,N,0.8,0.4,0.3,0.3,N,N,2.1,1.4,221906,2444,138393,1946,26707,1535,42733,1169,62.8,2.2,72.7,2.6,34.6,5.2,44.6,5.7,7.0,1.2,5.9,1.4,5.9,3.0,11.3,3.6,28.7,1.9,19.7,1.9,57.7,5.8,42.9,5.9,1.5,0.4,1.7,0.6,1.7,1.4,1.2,0.9,206145,2847,133022,2187,23694,1753,36192,1617,2.8,0.7,2.1,0.7,5.3,2.1,3.0,1.6,43.5,1.8,43.7,2.2,43.3,5.6,46.2,4.4
0400000US12,12,Florida,1196157,7665,544858,2964,253608,5425,334170,4306,1039117,9728,476745,4961,218696,5793,286467,5348,88.6,0.5,84.8,0.9,94.1,0.9,90.8,1.1,11.4,0.5,15.2,0.9,5.9,0.9,9.2,1.1,157040,8360,68113,4872,34912,3575,47703,4415,618518,5809,280744,2364,130715,4154,173289,2934,1.1,0.4,1.3,0.9,1.1,0.4,0.6,0.3,577639,5941,264114,2532,122893,3890,160881,3325,1.7,0.3,1.1,0.3,1.2,0.6,3.1,0.9,1.7,0.4,1.3,0.4,2.8,1.0,2.0,0.8,1118611,8061,500578,3455,236366,5621,322177,4577,58.3,0.9,66.0,1.4,36.4,2.1,60.2,1.9,7.9,0.5,7.5,0.8,8.9,1.3,8.3,0.9,30.3,0.9,22.1,1.4,51.8,2.4,29.4,1.9,3.5,0.4,4.4,0.6,2.9,0.7,2.2,0.5,966362,9778,436044,4175,206267,5039,274309,5277,6.5,0.5,5.2,0.5,8.9,1.4,6.9,1.0,31.9,0.9,35.0,1.1,27.9,2.1,30.8,1.6
0400000US13,13,Georgia,718559,7875,339806,3923,256120,6235,76261,4044,620275,8537,298629,4667,218261,6359,63327,3495,89.7,0.8,85.9,1.2,93.6,1.0,94.8,1.7,10.3,0.8,14.1,1.2,6.4,1.0,5.2,1.7,98284,5744,41177,3539,37859,3703,12934,2423,367955,6015,175498,3309,129730,4936,40613,3158,1.2,0.3,1.1,0.4,1.2,0.6,1.0,0.9,350604,6560,164308,3074,126390,4182,35648,2948,1.5,0.4,1.2,0.4,1.6,0.6,2.8,1.7,2.3,0.5,1.6,0.5,2.9,0.9,2.7,1.6,661062,8480,313590,4790,234832,6297,71513,3951,57.3,1.1,70.9,1.7,38.0,2.2,60.3,3.9,7.8,0.7,7.0,0.8,7.7,1.2,10.7,2.6,32.1,1.2,18.8,1.4,52.3,2.4,26.8,3.6,2.8,0.5,3.3,0.8,2.0,0.6,2.2,0.9,582016,8005,272959,5219,209306,6143,62099,3959,6.4,0.5,5.0,0.7,7.9,1.0,6.9,1.8,33.3,1.2,33.9,1.7,32.8,2.0,36.1,4.1
0400000US15,15,Hawaii,80269,1681,10656,857,1637,453,10992,725,65428,2103,7723,913,1050,368,8027,727,75.4,2.4,68.1,7.0,82.6,21.2,86.2,6.9,24.6,2.4,31.9,7.0,17.4,21.2,13.8,6.9,14841,1694,2933,673,587,334,2965,749,41523,967,5910,496,1216,454,5725,560,2.0,1.0,5.4,5.0,N,N,N,N,38746,1469,4746,816,421,259,5267,627,1.9,1.1,5.9,4.9,N,N,N,N,2.8,1.5,N,N,N,N,N,N,75306,1825,8023,989,1402,416,10408,780,65.0,3.4,58.9,9.1,N,N,62.3,8.7,8.6,1.8,8.9,5.5,N,N,10.1,6.3,23.7,3.2,24.8,6.9,N,N,24.8,8.8,2.7,1.1,7.4,4.8,N,N,2.7,2.6,63512,2229,8477,1018,1429,473,8703,931,6.2,1.4,7.6,5.2,17.1,15.3,9.2,4.1,36.1,3.1,35.5,6.6,32.5,18.9,46.5,7.8
