GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC04_EST_VC22,HC04_MOE_VC22,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27
0400000US16,16,Idaho,118757,2814,90635,1650,1711,827,20110,2181,102951,2749,80089,2231,1166,524,16038,1774,90.8,1.4,90.1,1.8,76.7,23.2,95.0,3.2,9.2,1.4,9.9,1.8,23.3,23.2,5.0,3.2,15806,2152,10546,1688,545,512,4072,1173,60807,2243,47130,1529,371,297,10338,1496,1.2,0.7,0.8,0.7,N,N,N,N,57950,2208,43505,1272,1340,737,9772,1507,2.5,1.0,2.0,1.1,N,N,N,N,2.1,1.2,2.5,1.6,N,N,N,N,111620,2683,85366,1631,1455,810,19237,2164,62.5,3.0,65.5,3.2,N,N,50.2,7.2,8.5,1.7,7.4,1.7,N,N,13.9,5.1,22.6,2.9,20.5,2.8,N,N,32.5,7.4,6.3,1.5,6.6,1.5,N,N,3.4,2.7,94461,3170,70922,2353,1656,818,16338,2083,4.4,1.2,4.6,1.4,N,N,3.7,2.6,42.0,2.4,40.7,3.0,33.8,21.8,49.9,7.8
0400000US17,17,Illinois,870818,4696,472314,2454,148703,3074,189116,2311,775759,5596,428444,2957,125391,3026,165160,3305,86.6,0.6,84.0,0.8,91.8,1.0,90.8,1.2,13.4,0.6,16.0,0.8,8.2,1.0,9.2,1.2,95059,4574,43870,2659,23312,2212,23956,2480,444508,3350,242493,1918,75234,2225,96548,1647,0.8,0.2,0.6,0.2,0.8,0.5,1.2,0.6,426310,3931,229821,1736,73469,2091,92568,2074,1.2,0.3,0.8,0.2,1.0,0.6,2.0,0.7,1.4,0.2,0.8,0.3,3.5,1.0,1.6,0.6,804454,4919,431854,3697,138515,2989,181948,2309,61.7,0.9,70.6,1.2,29.6,2.5,63.1,2.1,8.1,0.6,7.0,0.6,9.3,1.7,9.7,1.4,27.3,0.9,18.8,1.1,59.1,2.9,25.4,2.0,2.9,0.3,3.5,0.5,2.1,0.7,1.7,0.5,699585,5642,380372,3834,122105,3630,148634,3063,4.5,0.4,2.9,0.5,8.9,1.3,5.4,1.0,39.2,0.9,43.0,1.2,30.6,2.2,38.9,1.9
0400000US18,18,Indiana,463917,4669,347462,2765,49286,2687,39187,2264,406352,5162,306135,3869,42555,2463,33064,1788,87.4,0.8,86.8,0.9,92.0,2.3,86.0,3.8,12.6,0.8,13.2,0.9,8.0,2.3,14.0,3.8,57565,4197,41327,3049,6731,1753,6123,1409,237720,3613,178884,1809,24461,1632,18673,1880,0.9,0.3,0.9,0.4,N,N,1.5,1.5,226197,3315,168578,2362,24825,1976,20514,1657,1.4,0.4,1.3,0.4,N,N,3.6,2.3,2.0,0.5,1.4,0.4,3.9,3.0,5.6,2.6,417212,4991,310590,3252,45950,2707,36449,2383,62.5,1.5,68.5,1.6,26.3,4.1,60.5,4.9,7.9,0.7,8.1,0.8,6.8,1.8,9.4,2.9,25.6,1.4,19.8,1.4,62.4,3.9,25.9,4.7,4.0,0.6,3.6,0.6,4.5,1.8,4.2,1.5,371143,5767,279339,4493,38779,2393,30994,2372,4.6,0.6,4.0,0.6,6.7,2.6,6.2,2.6,41.6,1.4,42.5,1.4,40.0,4.5,41.1,5.3
0400000US19,19,Iowa,217809,3606,178128,2402,10051,1783,16226,1819,193714,3610,158872,2600,8606,1655,14161,1708,86.1,1.1,85.9,1.1,89.2,3.9,86.5,4.1,13.9,1.1,14.1,1.1,10.8,3.9,13.5,4.1,24095,2443,19256,1921,1445,789,2065,578,109857,2512,88870,1551,5775,1302,8351,1374,0.6,0.3,0.7,0.3,N,N,N,N,107952,2799,89258,2030,4276,1075,7875,1253,0.7,0.4,0.6,0.4,N,N,N,N,1.9,0.6,2.1,0.7,N,N,N,N,184141,3821,150260,2599,7987,1682,14510,1809,64.8,1.8,68.2,1.7,15.7,7.2,65.9,7.0,8.5,1.2,8.8,1.3,8.3,6.6,9.8,4.1,19.6,1.7,16.5,1.7,62.8,11.8,22.4,6.6,7.2,1.3,6.5,1.2,13.1,8.7,1.9,1.5,178132,3708,146050,3016,8749,1684,11633,1320,3.8,0.8,3.1,0.7,10.6,8.0,6.1,3.0,50.8,1.9,51.6,2.2,45.8,10.2,54.1,5.5
0400000US20,20,Kansas,204133,4148,144443,2517,15271,2014,29873,1652,179286,3820,128883,2219,12757,2019,24381,1924,90.2,0.9,89.9,1.2,95.3,3.1,91.5,2.8,9.8,0.9,10.1,1.2,4.7,3.1,8.5,2.8,24847,2403,15560,1876,2514,815,5492,1095,106532,3360,74681,2040,8536,1688,15390,1317,1.8,0.8,1.7,0.9,N,N,4.0,2.5,97601,3303,69762,2175,6735,1068,14483,1528,2.9,0.8,2.4,0.8,N,N,6.7,3.8,2.0,0.6,1.1,0.5,4.5,3.7,5.1,3.1,184749,3937,130330,2416,13365,1988,28111,1474,66.8,2.3,71.9,2.4,37.4,9.0,55.7,6.6,8.5,1.2,7.8,1.3,6.3,4.2,11.7,3.7,20.3,1.8,15.1,1.8,54.6,9.7,30.5,5.7,4.4,0.9,5.2,1.1,1.7,2.2,2.2,1.6,164720,4682,115866,3379,12558,1941,24254,1534,4.5,0.9,3.5,0.8,7.0,4.0,7.2,2.5,47.4,2.0,48.1,2.2,48.1,8.6,44.0,5.0
0400000US21,21,Kentucky,292263,4304,236536,3393,28156,2164,12720,1476,253240,4059,205168,3478,24033,1928,10372,1193,88.5,1.0,87.9,1.1,93.5,1.9,89.1,3.6,11.5,1.0,12.1,1.1,6.5,1.9,10.9,3.6,39023,2863,31368,2437,4123,1131,2348,802,149716,3125,121667,2601,15714,1495,6672,1195,1.0,0.4,1.0,0.4,N,N,N,N,142547,3544,114869,2864,12442,1364,6048,1134,2.3,0.6,2.3,0.6,N,N,N,N,2.4,0.5,2.2,0.6,6.9,3.3,N,N,259653,4184,213432,3237,22095,1993,11074,1447,62.3,1.4,65.9,1.7,27.8,5.9,60.4,6.5,8.8,0.8,8.7,0.9,7.5,3.1,10.1,5.0,25.0,1.4,22.3,1.5,55.1,6.6,22.8,7.2,3.8,0.7,3.1,0.6,9.6,4.3,6.7,5.1,232224,4772,186855,4212,23500,2124,10639,1348,5.7,0.9,5.5,1.0,7.4,3.6,5.9,2.9,42.4,1.6,42.3,1.7,40.0,5.4,49.9,7.3
0400000US22,22,Louisiana,309419,5160,165530,3370,115371,3384,13570,2229,260636,4834,140825,3706,95740,3233,11233,1717,82.8,1.2,77.5,1.9,92.3,1.6,75.4,7.8,17.2,1.2,22.5,1.9,7.7,1.6,24.6,7.8,48783,3628,24705,2477,19631,2386,2337,988,159391,4439,86923,2942,59070,2799,7163,1437,0.6,0.3,0.6,0.4,0.4,0.3,2.9,3.2,150028,3949,78607,2375,56301,2403,6407,1405,1.6,0.5,1.4,0.6,1.7,0.9,4.2,3.6,2.0,0.5,1.4,0.6,2.8,1.1,4.4,3.8,289291,5310,155922,3485,107077,3539,12803,2171,52.5,2.2,65.6,2.8,30.6,3.2,61.6,7.9,8.5,1.0,9.4,1.6,7.3,1.4,8.0,6.1,36.1,1.9,21.4,2.4,60.1,3.0,24.3,7.1,3.0,0.7,3.6,1.1,1.9,1.0,6.0,3.3,248503,6915,132250,4629,93432,3690,10682,1873,7.8,0.9,6.0,1.1,10.0,1.8,9.4,4.6,32.5,1.7,35.9,2.1,28.2,2.7,34.8,8.2
0400000US23,23,Maine,81733,1387,74231,974,1498,591,2010,558,72797,1445,65921,1182,1273,447,1986,556,83.2,2.2,83.9,2.3,76.8,17.6,78.0,11.4,16.8,2.2,16.1,2.3,23.2,17.6,22.0,11.4,8936,1067,8310,1026,225,337,24,31,41483,977,38017,666,768,375,903,329,0.7,0.5,0.7,0.5,N,N,N,N,40250,1273,36214,1001,730,453,1107,467,1.7,1.0,1.1,0.7,N,N,N,N,1.1,0.7,1.0,0.7,N,N,N,N,70668,1693,64802,1598,811,455,1540,490,63.0,3.4,62.6,3.5,N,N,N,N,9.0,1.8,9.0,1.8,N,N,N,N,24.0,3.4,24.4,3.7,N,N,N,N,4.0,1.5,4.0,1.6,N,N,N,N,64287,1765,58587,1514,1404,577,1610,475,3.6,1.2,3.5,1.2,N,N,N,N,48.5,3.2,49.3,3.4,33.1,17.9,40.9,16.2
0400000US24,24,Maryland,387209,3604,185225,2331,123347,2698,41885,2069,340708,4614,166634,2866,103987,3177,35972,2107,84.9,1.0,78.6,1.4,91.5,1.2,90.5,2.7,15.1,1.0,21.4,1.4,8.5,1.2,9.5,2.7,46501,3714,18591,2177,19360,2318,5913,1081,199141,2562,95130,1252,62383,1908,22481,1561,0.8,0.2,0.8,0.3,0.5,0.3,N,N,188068,3164,90095,2067,60964,1935,19404,1547,1.3,0.4,1.2,0.5,1.2,0.9,N,N,1.3,0.4,0.8,0.5,1.3,0.6,3.5,1.7,352054,4023,165979,2171,113563,2481,40457,1960,60.3,1.6,73.4,2.0,39.7,2.8,55.5,5.2,8.9,0.9,7.5,1.3,10.9,2.1,12.2,3.5,28.9,1.6,16.9,1.6,47.9,3.0,30.4,5.6,1.9,0.5,2.2,0.7,1.6,0.7,2.0,1.0,307602,4434,146852,3102,98596,3262,32899,2090,5.4,0.7,3.3,0.7,8.2,1.6,6.6,2.3,36.8,1.3,40.9,1.9,34.4,2.2,36.3,5.3
0400000US25,25,Massachusetts,458174,2099,310477,1049,35595,1862,65754,1296,420339,3207,288805,2321,31849,1858,56554,1548,76.1,1.1,75.0,1.4,81.8,3.0,84.3,2.4,23.9,1.1,25.0,1.4,18.2,3.0,15.7,2.4,37835,3132,21672,2372,3746,846,9200,1660,230580,2018,156843,749,17172,1367,34110,1281,0.6,0.3,0.4,0.2,1.5,1.4,1.0,1.0,227594,1880,153634,810,18423,1273,31644,982,0.8,0.3,0.5,0.3,0.6,0.6,2.3,1.7,0.8,0.4,0.4,0.3,N,N,2.6,1.9,380123,3813,257936,3326,31652,1929,58363,1528,62.5,1.8,70.5,2.0,35.7,5.3,39.0,4.0,6.7,0.7,5.7,0.8,10.8,3.5,9.4,2.6,28.6,1.7,22.0,1.9,51.7,5.7,47.6,3.4,2.2,0.5,1.7,0.6,1.8,1.3,4.0,1.9,373520,4347,253755,3148,29114,1902,52394,1894,2.6,0.4,2.0,0.4,4.1,1.8,4.9,1.7,43.9,1.3,45.1,1.4,46.8,5.0,43.3,3.9
0400000US26,26,Michigan,679156,3719,473077,1432,106711,2758,44485,2140,603111,4792,425361,2563,89468,2939,38327,2046,90.2,0.6,88.7,0.7,94.9,1.1,92.5,2.0,9.8,0.6,11.3,0.7,5.1,1.1,7.5,2.0,76045,3423,47716,2598,17243,1801,6158,1216,345827,2716,242742,985,52432,1822,22424,1573,0.8,0.2,0.9,0.3,1.0,0.5,0.3,0.4,333329,2930,230335,1150,54279,1749,22061,1430,0.9,0.2,1.0,0.2,0.2,0.2,1.3,0.8,1.6,0.3,0.9,0.3,4.5,1.5,1.7,1.3,620280,4110,434021,2321,97281,2750,41453,1982,61.6,0.9,68.8,1.1,29.4,2.4,59.5,3.6,8.2,0.6,8.3,0.6,7.7,1.9,10.0,2.8,26.5,1.0,19.0,1.0,59.9,3.0,27.3,3.9,3.7,0.5,3.9,0.5,2.9,1.1,3.2,1.6,547570,6234,381104,3821,85340,3088,36616,2273,3.9,0.3,3.2,0.3,7.5,1.3,3.5,1.3,42.6,0.8,43.8,1.1,39.8,3.4,49.2,3.9
0400000US27,27,Minnesota,354723,2705,267924,1703,24952,1793,25011,1573,323734,3136,245413,2388,22231,1697,22424,1408,86.5,0.9,85.3,1.0,87.9,3.8,90.0,2.8,13.5,0.9,14.7,1.0,12.1,3.8,10.0,2.8,30989,2490,22511,1902,2721,792,2587,739,182875,2239,135549,949,13195,1376,14473,1402,0.9,0.3,0.5,0.2,N,N,N,N,171848,2144,132375,1421,11757,1169,10538,836,0.6,0.2,0.4,0.2,N,N,N,N,1.0,0.3,0.8,0.3,N,N,1.7,1.5,318373,3216,238331,1886,23219,1834,23482,1566,66.8,1.3,71.3,1.3,43.3,6.5,62.0,5.1,7.7,0.7,6.9,0.7,7.7,4.3,11.0,3.6,20.7,1.2,16.9,1.2,44.6,7.1,20.3,3.9,4.9,0.7,5.0,0.8,4.3,2.2,6.7,2.9,285864,3191,217358,2847,20506,1781,19594,1582,2.3,0.4,2.0,0.4,2.4,1.7,2.5,1.9,53.4,1.4,54.8,1.5,48.1,6.1,57.1,6.1
0400000US28,28,Mississippi,223935,5128,112677,3524,98773,3315,7175,1313,194923,4625,100597,3726,84498,2856,5464,1138,89.0,1.3,82.8,2.2,96.2,1.0,95.4,4.3,11.0,1.3,17.2,2.2,3.8,1.0,4.6,4.3,29012,2764,12080,2167,14275,1845,1711,683,113206,3909,56740,2345,49944,3239,4362,1223,1.0,0.5,1.1,0.7,N,N,N,N,110729,4547,55937,2790,48829,2999,2813,775,0.9,0.4,0.8,0.4,N,N,N,N,2.1,0.6,0.8,0.6,3.2,1.3,8.4,6.3,200401,5046,99824,3283,88973,3461,6544,1311,50.5,2.1,67.7,2.7,30.3,3.1,53.7,11.5,7.2,1.0,7.2,1.6,5.9,1.7,21.5,10.6,38.7,2.2,19.9,2.1,62.3,3.5,20.0,7.4,3.5,1.0,5.2,1.8,1.6,0.9,4.8,4.4,179227,5737,89745,4093,79466,3646,5957,1178,6.5,1.1,4.4,1.4,8.0,1.8,14.7,5.4,34.0,2.1,35.5,3.2,30.7,3.1,44.8,10.7
0400000US29,29,Missouri,401590,3987,301019,2838,56501,2044,19905,1905,352482,4351,266685,3390,48015,2004,15695,1553,85.8,0.8,85.5,0.9,92.3,2.0,84.2,4.0,14.2,0.8,14.5,0.9,7.7,2.0,15.8,4.0,49108,3855,34334,2999,8486,1545,4210,1323,201286,3374,151393,2203,28041,1203,10058,1441,0.7,0.3,0.6,0.3,N,N,N,N,200304,3074,149626,2171,28460,1683,9847,1256,1.0,0.4,1.1,0.4,N,N,N,N,2.4,0.7,1.9,0.6,5.4,2.5,N,N,360921,3833,271849,2713,50695,2220,18183,1701,61.5,1.3,67.6,1.5,29.2,4.0,57.3,6.0,8.1,0.7,8.3,0.8,8.2,2.3,9.0,3.6,26.5,1.2,20.1,1.4,60.7,4.5,27.0,5.4,3.9,0.6,4.0,0.7,2.0,0.9,6.7,4.1,319919,4905,238859,3551,46494,1976,15426,1814,4.3,0.6,3.6,0.6,7.0,1.9,7.4,5.0,44.5,1.4,46.5,1.7,37.3,3.8,47.7,7.0
0400000US31,31,Nebraska,130121,3087,95060,1796,7314,887,18562,1522,117258,3258,86934,2035,6193,1008,15714,1448,88.2,1.5,87.4,1.6,91.4,4.3,94.3,2.5,11.8,1.5,12.6,1.6,8.6,4.3,5.7,2.5,12863,1522,8126,1215,1121,467,2848,759,66653,2180,48141,1353,4049,666,9831,1124,0.5,0.6,0.7,0.8,N,N,N,N,63468,2029,46919,1218,3265,486,8731,1071,0.6,0.4,0.5,0.3,N,N,N,N,1.6,1.0,0.5,0.4,N,N,2.4,1.9,113947,3173,82687,2024,6567,869,17008,1482,64.6,2.3,70.7,2.3,30.1,9.5,53.4,5.7,7.9,1.3,8.4,1.8,5.4,3.9,9.0,3.4,23.7,1.9,16.9,1.9,56.8,9.9,35.3,6.1,3.8,0.8,4.0,1.0,7.8,6.3,2.3,1.7,103876,3404,75599,2563,5665,867,15286,1395,2.3,0.6,2.2,0.7,5.3,4.4,1.9,1.6,51.1,2.3,51.9,2.4,50.0,11.4,53.9,6.0
0400000US32,32,Nevada,178812,1965,67855,1459,17155,1120,70726,1179,151704,2810,57828,1674,14725,1310,58168,1751,93.5,1.0,91.0,1.8,88.2,5.3,96.1,1.6,6.5,1.0,9.0,1.8,11.8,5.3,3.9,1.6,27108,1969,10027,1412,2430,652,12558,1432,92633,1694,35684,1426,8637,634,36472,888,0.8,0.4,0.7,0.5,N,N,1.0,0.6,86179,1460,32171,861,8518,889,34254,963,1.6,0.7,0.7,0.5,N,N,2.9,1.5,1.1,0.5,N,N,N,N,1.0,0.6,174865,1962,66242,1476,16254,1077,70022,1186,58.3,2.2,62.6,3.6,38.0,7.5,57.1,3.5,13.8,1.7,13.3,2.3,12.7,4.8,15.0,2.6,24.6,2.0,19.8,3.1,45.1,7.6,26.1,3.2,3.2,0.9,4.3,1.6,4.3,3.2,1.8,0.9,142232,2594,53598,1678,13430,1231,57582,1727,5.2,1.1,4.4,1.5,5.1,3.8,6.6,1.6,36.5,2.2,39.6,3.7,37.0,6.9,37.2,3.3
0400000US33,33,New Hampshire,92526,2016,80681,1442,1406,618,3874,864,82349,1846,72176,1620,1104,574,2888,662,82.7,2.3,83.4,2.6,65.3,22.2,80.6,10.6,17.3,2.3,16.6,2.6,34.7,22.2,19.4,10.6,10177,1315,8505,1202,302,265,986,728,46787,1492,40312,629,761,444,1880,686,N,N,N,N,N,N,N,N,45739,1495,40369,1198,645,398,1994,656,N,N,N,N,N,N,N,N,1.1,0.7,0.9,0.7,N,N,N,N,78543,1829,68248,1611,1152,566,3557,886,64.0,3.0,64.9,3.5,N,N,48.2,15.3,8.8,2.1,8.7,2.1,N,N,12.3,13.2,23.8,2.9,23.0,3.0,N,N,39.6,16.1,3.4,1.5,3.4,1.7,N,N,0.0,3.8,75721,2862,66538,2229,958,549,3423,912,2.3,0.7,2.0,0.7,N,N,N,N,48.6,2.5,49.5,2.6,43.0,26.3,49.6,14.0
0400000US34,34,New Jersey,577673,2644,300853,770,92061,2153,126673,1290,527526,3969,279420,2269,80384,2424,112224,2145,86.2,0.8,82.6,1.2,89.5,1.7,92.6,1.3,13.8,0.8,17.4,1.2,10.5,1.7,7.4,1.3,50147,3101,21433,2239,11677,1604,14449,1695,299498,2012,155986,440,47413,1773,65957,1279,0.6,0.2,0.7,0.3,0.6,0.5,0.6,0.4,278175,2169,144867,564,44648,1672,60716,1085,1.1,0.3,0.8,0.3,0.7,0.5,2.0,0.9,0.8,0.3,0.2,0.1,1.0,0.7,1.7,0.9,544406,3497,283191,1939,85180,2324,123162,1343,64.3,1.1,75.2,1.5,36.7,3.0,51.8,2.7,7.0,0.6,5.6,0.8,8.5,2.0,9.2,1.4,27.9,1.0,18.4,1.6,53.4,3.1,38.0,2.3,0.9,0.3,0.8,0.4,1.3,0.7,0.9,0.5,462323,4723,241387,3402,73590,2433,101983,2162,3.6,0.3,2.4,0.4,6.7,1.4,5.2,1.0,32.7,1.0,35.9,1.4,31.2,2.7,31.0,2.1
0400000US35,35,New Mexico,142847,3208,38459,1847,3956,1252,79997,1705,121596,3437,33585,2096,2464,856,68039,2127,92.3,1.3,90.1,2.6,90.2,7.3,94.3,1.6,7.7,1.3,9.9,2.6,9.8,7.3,5.7,1.6,21251,2670,4874,1021,1492,900,11958,2014,74360,2616,19813,1529,2680,1156,40989,1524,1.3,0.6,N,N,N,N,1.6,1.1,68487,2161,18646,1648,1276,594,39008,1313,1.3,0.6,N,N,N,N,1.2,0.7,2.2,0.9,1.4,1.2,N,N,2.3,1.5,135997,3043,36149,1805,3523,1234,77046,1733,54.1,2.4,62.4,4.8,38.0,15.7,54.6,3.5,10.9,1.3,10.3,2.6,10.2,11.7,10.2,2.1,30.6,2.3,20.9,4.5,46.2,17.9,32.3,3.5,4.3,1.3,6.4,3.0,5.5,7.5,2.8,1.4,114461,3572,31221,2236,3560,1216,63660,2022,5.1,1.0,4.4,2.2,N,N,5.0,1.4,39.4,2.3,39.5,4.0,52.1,18.1,39.9,3.2
0400000US36,36,New York,1268372,4483,656340,1920,219654,3924,273840,1840,1135854,6329,595546,4138,193182,3878,236597,3326,79.6,0.6,73.9,0.8,86.3,1.3,88.3,1.1,20.4,0.6,26.1,0.8,13.7,1.3,11.7,1.1,132518,5256,60794,3874,26472,2190,37243,2815,644791,3340,335240,1405,111702,3019,139529,1466,1.0,0.2,0.8,0.2,1.2,0.5,1.3,0.5,623581,3205,321100,1592,107952,2617,134311,1518,1.0,0.2,0.8,0.2,0.5,0.2,1.7,0.7,1.3,0.2,0.8,0.3,1.5,0.5,2.3,0.8,1123176,6065,565410,4324,199125,4020,256859,2220,58.8,0.7,72.1,0.9,32.8,1.9,42.4,1.8,8.1,0.6,7.0,0.6,8.5,1.3,10.0,1.1,31.2,0.6,18.6,0.8,56.9,2.1,45.9,1.8,2.0,0.3,2.3,0.4,1.7,0.6,1.7,0.5,1022113,7734,528629,4912,178243,4282,220955,3938,5.4,0.3,4.0,0.4,7.6,0.9,7.5,0.9,30.8,0.7,34.7,0.9,25.2,1.5,28.9,1.5
0400000US37,37,North Carolina,663438,6395,376148,3909,171708,4534,75378,3660,579720,7335,330502,4798,150783,4309,62454,3073,89.1,0.7,86.2,1.0,93.6,1.2,94.0,1.6,10.9,0.7,13.8,1.0,6.4,1.2,6.0,1.6,83718,5183,45646,3665,20925,2586,12924,2316,338240,4860,190618,2989,86048,3186,40518,2670,1.2,0.3,1.3,0.5,1.2,0.5,0.9,0.6,325198,4753,185530,3388,85660,3881,34860,2350,1.8,0.5,1.1,0.4,1.6,0.9,6.7,3.1,2.1,0.4,1.5,0.4,2.6,1.0,5.0,2.3,595549,6550,336113,4414,153555,4739,70761,3524,60.2,1.2,70.9,1.4,38.2,2.4,58.2,3.6,8.4,0.6,7.5,0.9,9.2,1.6,10.2,2.2,27.7,1.1,17.3,1.2,49.5,2.7,29.2,3.6,3.7,0.5,4.2,0.7,3.2,1.0,2.4,1.2,533643,7970,303615,5145,139346,4993,58891,3847,4.5,0.5,4.2,0.7,4.6,0.9,5.5,1.8,38.6,1.2,41.0,1.6,34.7,2.1,41.2,3.7
0400000US39,39,Ohio,782017,4297,585838,2925,112930,2956,36587,2012,691660,5577,520594,4020,96138,3484,32775,2055,85.2,0.7,84.3,0.8,90.5,1.7,85.5,3.6,14.8,0.7,15.7,0.8,9.5,1.7,14.5,3.6,90357,4662,65244,3706,16792,1971,3812,953,398391,3442,298406,1725,56863,1819,18361,1662,0.8,0.2,0.8,0.3,0.7,0.6,N,N,383626,3344,287432,2164,56067,2282,18226,1509,1.1,0.2,1.2,0.3,0.5,0.4,N,N,1.8,0.3,1.5,0.3,3.0,1.0,4.5,2.8,704087,4882,525180,4046,104123,2858,34233,1932,59.0,1.1,66.3,1.3,28.5,2.9,51.0,5.3,8.4,0.6,8.4,0.7,7.9,1.9,11.4,4.0,28.9,1.0,21.7,1.1,61.4,2.8,34.4,5.2,3.7,0.4,3.6,0.4,2.2,0.7,3.2,1.7,621982,6378,464362,5268,89769,3245,30206,2195,3.5,0.4,3.1,0.4,5.5,1.4,3.7,2.0,46.2,0.9,46.4,1.0,49.2,2.8,47.2,4.5
0400000US40,40,Oklahoma,267064,3140,150533,1939,23335,1715,35902,1572,229982,3053,132281,2042,19420,1589,29609,1506,90.7,0.8,88.9,1.1,92.0,2.9,94.9,1.7,9.3,0.8,11.1,1.1,8.0,2.9,5.1,1.7,37082,2575,18252,1700,3915,1100,6293,1075,139533,2929,79108,1542,11520,1175,19544,1436,1.1,0.3,1.0,0.4,2.3,2.1,2.0,1.3,127531,2647,71425,1412,11815,1348,16358,955,2.5,0.7,1.6,0.5,3.5,3.6,5.8,2.8,2.2,0.5,1.8,0.6,2.0,1.2,2.7,1.6,242497,3361,135291,2202,20355,1743,33271,1637,60.8,1.4,65.3,1.8,41.1,6.4,57.6,4.8,8.8,0.8,8.5,1.0,9.8,4.2,10.6,2.5,26.0,1.3,21.4,1.6,46.1,5.7,27.8,4.2,4.4,0.7,4.9,0.9,2.9,1.8,4.0,1.5,215552,4138,122355,2683,19769,1803,28116,1634,5.7,0.6,4.7,0.7,5.6,2.3,7.8,2.5,40.7,1.4,40.9,1.8,44.5,7.0,41.5,4.4
0400000US41,41,Oregon,245358,3357,162081,1344,5299,1566,49192,2275,212367,3413,142743,2617,4036,1197,40259,2338,90.0,1.0,88.8,1.4,95.1,5.4,94.6,1.8,10.0,1.0,11.2,1.4,4.9,5.4,5.4,1.8,32991,3260,19338,2260,1263,871,8933,1796,128077,2638,84054,925,3350,1056,26711,1844,1.0,0.4,0.6,0.3,N,N,2.5,1.5,117281,2847,78027,1350,1949,960,22481,1626,2.2,0.8,1.2,0.7,N,N,3.4,2.1,1.8,0.7,0.5,0.4,N,N,5.6,2.7,226582,3514,150522,1865,4980,1507,46174,2392,60.6,2.3,62.6,2.4,N,N,58.9,5.4,8.3,1.2,9.0,1.5,N,N,7.2,2.1,24.8,2.0,22.4,2.0,N,N,29.3,4.7,6.3,1.1,6.0,1.1,N,N,4.6,2.2,197652,4165,130755,2718,4206,1240,39762,2382,5.4,1.0,4.9,1.1,16.8,12.5,4.4,1.7,38.6,1.7,38.6,2.0,29.6,13.9,44.8,4.1
